timestamp,benchmark_source_commit,tag,method,backend,setup_mode,network_profile,network,mode,trial_index,warmup,status,correctness,logN,N,t,L,m,total_wall_ms,total_cpu_work_ms,split_input_setup_ms,pprf_key_setup_ms,p0_expand_ms,p1_expand_ms,base_ot_count,base_ot_protocol_invocations,extended_ot_count,payload_bytes,correction_bytes,split_input_bytes,pprf_bytes,p0_bytes_sent,p1_bytes_sent,total_comm_bytes,bytes_per_product_share,bytes_per_rm_vole_coordinate,notes
2026-07-26T05:51:52.970570+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_VECTOR_GENERIC_SPLIT,vector,split-input-vole,LOCAL_TCP,tcp-loopback,bench,5,0,OK,PASS,14,16384,64,128,8,134.819,264.53700000000003,52.623999999999995,78.78699999999999,3.407,3.106,,2,,0,0,4211904,96584,4229288,79080,4308288,33658.5,32.86962890625,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand"
2026-07-26T05:51:53.374877+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_VECTOR_GENERIC_SPLIT,vector,split-input-vole,LOCAL_TCP,tcp-loopback,bench,6,0,OK,PASS,14,16384,64,128,8,140.734,274.389,53.767,83.625,3.3409999999999997,3.0959999999999996,,2,,0,0,4211904,96584,4229288,79080,4308288,33658.5,32.86962890625,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand"
2026-07-26T05:51:53.728614+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_VECTOR_GENERIC_SPLIT,vector,split-input-vole,LOCAL_TCP,tcp-loopback,bench,7,0,OK,PASS,14,16384,64,128,8,133.662,260.575,52.99,77.28999999999999,3.382,3.072,,2,,0,0,4211904,96584,4229288,79080,4308288,33658.5,32.86962890625,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand"
2026-07-26T05:51:54.082402+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_VECTOR_GENERIC_SPLIT,vector,split-input-vole,LOCAL_TCP,tcp-loopback,bench,8,0,OK,PASS,14,16384,64,128,8,135.05,263.865,51.173,80.52199999999999,3.355,3.041,,2,,0,0,4211904,96584,4229288,79080,4308288,33658.5,32.86962890625,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand"
2026-07-26T05:51:54.436107+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_VECTOR_GENERIC_SPLIT,vector,split-input-vole,LOCAL_TCP,tcp-loopback,bench,9,0,OK,PASS,14,16384,64,128,8,133.668,260.188,51.135,79.171,3.362,3.8049999999999997,,2,,0,0,4211904,96584,4229288,79080,4308288,33658.5,32.86962890625,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand"
2026-07-26T05:51:55.290849+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_COORD_GENERIC_SPLIT,coordinate,split-input-vole,LOCAL_TCP,tcp-loopback,verify,-2,0,OK,PASS,14,16384,64,128,8,591.392,1176.5449999999998,56.064,531.7429999999999,3.5860000000000003,3.706,,16,,0,0,4211904,1721920,5652664,281240,3574528,27926.0,27.271484375,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; coordinate_scalar_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; coordinate_scalar_fixed_prime_setup; local_expand"
2026-07-26T05:51:56.095380+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_COORD_GENERIC_SPLIT,coordinate,split-input-vole,LOCAL_TCP,tcp-loopback,bench,-1,1,OK,PASS,14,16384,64,128,8,570.956,1134.5140000000001,51.997,514.725,4.234,3.7100000000000004,,16,,0,0,4211904,542456,4473000,281240,4754160,37141.875,36.2713623046875,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; coordinate_scalar_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; coordinate_scalar_fixed_prime_setup; local_expand"
2026-07-26T05:51:56.950143+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_COORD_GENERIC_SPLIT,coordinate,split-input-vole,LOCAL_TCP,tcp-loopback,bench,0,0,OK,PASS,14,16384,64,128,8,621.309,1235.2210000000002,56.844,560.827,3.6380000000000003,4.256,,16,,0,0,4211904,542456,4473000,281240,4754160,37141.875,36.2713623046875,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; coordinate_scalar_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; coordinate_scalar_fixed_prime_setup; local_expand"
2026-07-26T05:51:57.804628+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_COORD_GENERIC_SPLIT,coordinate,split-input-vole,LOCAL_TCP,tcp-loopback,bench,1,0,OK,PASS,14,16384,64,128,8,617.169,1228.484,50.691,562.971,3.507,3.786,,16,,0,0,4211904,542456,4473000,281240,4754160,37141.875,36.2713623046875,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; coordinate_scalar_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; coordinate_scalar_fixed_prime_setup; local_expand"
2026-07-26T05:51:58.759092+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_COORD_GENERIC_SPLIT,coordinate,split-input-vole,LOCAL_TCP,tcp-loopback,bench,2,0,OK,PASS,14,16384,64,128,8,689.774,1368.1870000000001,61.292,621.384,7.098,7.492,,16,,0,0,4211904,542456,4473000,281240,4754160,37141.875,36.2713623046875,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; coordinate_scalar_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; coordinate_scalar_fixed_prime_setup; local_expand"
2026-07-26T05:51:59.563547+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_COORD_GENERIC_SPLIT,coordinate,split-input-vole,LOCAL_TCP,tcp-loopback,bench,3,0,OK,PASS,14,16384,64,128,8,578.196,1149.491,56.088,517.676,4.432,4.957999999999999,,16,,0,0,4211904,542456,4473000,281240,4754160,37141.875,36.2713623046875,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; coordinate_scalar_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; coordinate_scalar_fixed_prime_setup; local_expand"
2026-07-26T05:52:00.418284+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_COORD_GENERIC_SPLIT,coordinate,split-input-vole,LOCAL_TCP,tcp-loopback,bench,4,0,OK,PASS,14,16384,64,128,8,613.208,1219.8,57.762,551.841,3.605,3.747,,16,,0,0,4211904,542456,4473000,281240,4754160,37141.875,36.2713623046875,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; coordinate_scalar_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; coordinate_scalar_fixed_prime_setup; local_expand"
2026-07-26T05:52:01.223727+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_COORD_GENERIC_SPLIT,coordinate,split-input-vole,LOCAL_TCP,tcp-loopback,bench,5,0,OK,PASS,14,16384,64,128,8,571.426,1137.201,51.434,516.3839999999999,3.608,3.7230000000000003,,16,,0,0,4211904,542456,4473000,281240,4754160,37141.875,36.2713623046875,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; coordinate_scalar_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; coordinate_scalar_fixed_prime_setup; local_expand"
2026-07-26T05:52:02.029180+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_COORD_GENERIC_SPLIT,coordinate,split-input-vole,LOCAL_TCP,tcp-loopback,bench,6,0,OK,PASS,14,16384,64,128,8,567.218,1126.719,55.766999999999996,506.869,4.582,3.941,,16,,0,0,4211904,542456,4473000,281240,4754160,37141.875,36.2713623046875,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; coordinate_scalar_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; coordinate_scalar_fixed_prime_setup; local_expand"
2026-07-26T05:52:02.834231+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_COORD_GENERIC_SPLIT,coordinate,split-input-vole,LOCAL_TCP,tcp-loopback,bench,7,0,OK,PASS,14,16384,64,128,8,552.597,1099.4009999999998,50.887,498.195,3.5140000000000002,3.7230000000000003,,16,,0,0,4211904,542456,4473000,281240,4754160,37141.875,36.2713623046875,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; coordinate_scalar_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; coordinate_scalar_fixed_prime_setup; local_expand"
2026-07-26T05:52:03.639010+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_COORD_GENERIC_SPLIT,coordinate,split-input-vole,LOCAL_TCP,tcp-loopback,bench,8,0,OK,PASS,14,16384,64,128,8,569.8389999999999,1132.9,50.952,514.7239999999999,4.163,3.87,,16,,0,0,4211904,542456,4473000,281240,4754160,37141.875,36.2713623046875,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; coordinate_scalar_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; coordinate_scalar_fixed_prime_setup; local_expand"
2026-07-26T05:52:04.493823+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_COORD_GENERIC_SPLIT,coordinate,split-input-vole,LOCAL_TCP,tcp-loopback,bench,9,0,OK,PASS,14,16384,64,128,8,597.268,1188.566,56.189,537.588,3.491,3.6809999999999996,,16,,0,0,4211904,542456,4473000,281240,4754160,37141.875,36.2713623046875,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; coordinate_scalar_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; coordinate_scalar_fixed_prime_setup; local_expand"
2026-07-26T05:52:04.848122+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_VECTOR_OPT,vector,split-input-coeff-ot,LOCAL_TCP,tcp-loopback,verify,-2,0,OK,PASS,14,16384,64,128,8,100.287,184.256,27.587,69.392,3.3080000000000003,3.034,,2,,0,0,1378768,1276048,1339576,1315320,295520,2308.75,2.254638671875,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand
2026-07-26T05:52:05.202449+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_VECTOR_OPT,vector,split-input-coeff-ot,LOCAL_TCP,tcp-loopback,bench,-1,1,OK,PASS,14,16384,64,128,8,103.735,191.70399999999998,27.546,72.87,3.319,3.0260000000000002,,2,,0,0,1378768,96584,159912,1315320,1475152,11524.625,11.2545166015625,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand
2026-07-26T05:52:05.556697+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_VECTOR_OPT,vector,split-input-coeff-ot,LOCAL_TCP,tcp-loopback,bench,0,0,OK,PASS,14,16384,64,128,8,105.671,195.388,27.733,74.60799999999999,3.33,3.847,,2,,0,0,1378768,96584,159912,1315320,1475152,11524.625,11.2545166015625,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand
2026-07-26T05:52:05.910707+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_VECTOR_OPT,vector,split-input-coeff-ot,LOCAL_TCP,tcp-loopback,bench,1,0,OK,PASS,14,16384,64,128,8,100.632,185.23099999999997,28.049999999999997,69.316,3.266,3.069,,2,,0,0,1378768,96584,159912,1315320,1475152,11524.625,11.2545166015625,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand
2026-07-26T05:52:06.264821+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_VECTOR_OPT,vector,split-input-coeff-ot,LOCAL_TCP,tcp-loopback,bench,2,0,OK,PASS,14,16384,64,128,8,103.79599999999999,191.59900000000002,27.727999999999998,72.734,3.335,3.041,,2,,0,0,1378768,96584,159912,1315320,1475152,11524.625,11.2545166015625,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand
2026-07-26T05:52:06.618837+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_VECTOR_OPT,vector,split-input-coeff-ot,LOCAL_TCP,tcp-loopback,bench,3,0,OK,PASS,14,16384,64,128,8,99.318,183.015,27.599999999999998,68.47399999999999,3.2439999999999998,2.973,,2,,0,0,1378768,96584,159912,1315320,1475152,11524.625,11.2545166015625,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand
2026-07-26T05:52:06.972947+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_VECTOR_OPT,vector,split-input-coeff-ot,LOCAL_TCP,tcp-loopback,bench,4,0,OK,PASS,14,16384,64,128,8,101.25099999999999,185.113,29.394,68.676,3.18,2.9949999999999997,,2,,0,0,1378768,96584,159912,1315320,1475152,11524.625,11.2545166015625,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand
2026-07-26T05:52:07.326777+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_VECTOR_OPT,vector,split-input-coeff-ot,LOCAL_TCP,tcp-loopback,bench,5,0,OK,PASS,14,16384,64,128,8,98.803,182.732,26.911,68.65,3.241,3.029,,2,,0,0,1378768,96584,159912,1315320,1475152,11524.625,11.2545166015625,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand
2026-07-26T05:52:07.680848+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_VECTOR_OPT,vector,split-input-coeff-ot,LOCAL_TCP,tcp-loopback,bench,6,0,OK,PASS,14,16384,64,128,8,99.745,183.816,27.612000000000002,68.86,3.2729999999999997,3.013,,2,,0,0,1378768,96584,159912,1315320,1475152,11524.625,11.2545166015625,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand
2026-07-26T05:52:08.034906+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_VECTOR_OPT,vector,split-input-coeff-ot,LOCAL_TCP,tcp-loopback,bench,7,0,OK,PASS,14,16384,64,128,8,101.4,186.79000000000002,27.463,70.40299999999999,3.533,3.02,,2,,0,0,1378768,96584,159912,1315320,1475152,11524.625,11.2545166015625,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand
2026-07-26T05:52:08.389143+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_VECTOR_OPT,vector,split-input-coeff-ot,LOCAL_TCP,tcp-loopback,bench,8,0,OK,PASS,14,16384,64,128,8,101.83300000000001,187.602,27.879,70.51100000000001,3.444,3.164,,2,,0,0,1378768,96584,159912,1315320,1475152,11524.625,11.2545166015625,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand
2026-07-26T05:52:08.743379+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_VECTOR_OPT,vector,split-input-coeff-ot,LOCAL_TCP,tcp-loopback,bench,9,0,OK,PASS,14,16384,64,128,8,104.177,192.09799999999998,30.764,70.164,3.249,3.044,,2,,0,0,1378768,96584,159912,1315320,1475152,11524.625,11.2545166015625,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand
2026-07-26T05:52:09.548584+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_COORD_OPT,coordinate,split-input-coeff-ot,LOCAL_TCP,tcp-loopback,verify,-2,0,OK,PASS,14,16384,64,128,8,532.267,1048.544,28.424999999999997,500.027,3.814,3.65,,16,,0,0,1378768,1721920,1583288,1517480,741392,5792.125,5.6563720703125,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; coordinate_scalar_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; coordinate_scalar_fixed_prime_setup; local_expand
2026-07-26T05:52:10.303302+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_COORD_OPT,coordinate,split-input-coeff-ot,LOCAL_TCP,tcp-loopback,bench,-1,1,OK,PASS,14,16384,64,128,8,523.248,1031.039,27.545,491.863,3.839,3.6510000000000002,,16,,0,0,1378768,542456,403624,1517480,1921024,15008.0,14.65625,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; coordinate_scalar_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; coordinate_scalar_fixed_prime_setup; local_expand
2026-07-26T05:52:11.058192+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_COORD_OPT,coordinate,split-input-coeff-ot,LOCAL_TCP,tcp-loopback,bench,0,0,OK,PASS,14,16384,64,128,8,526.225,1037.3830000000003,28.174,494.243,3.8089999999999997,3.697,,16,,0,0,1378768,542456,403624,1517480,1921024,15008.0,14.65625,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; coordinate_scalar_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; coordinate_scalar_fixed_prime_setup; local_expand
2026-07-26T05:52:11.863377+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_COORD_OPT,coordinate,split-input-coeff-ot,LOCAL_TCP,tcp-loopback,bench,1,0,OK,PASS,14,16384,64,128,8,530.547,1044.399,29.6,497.10900000000004,3.839,3.679,,16,,0,0,1378768,542456,403624,1517480,1921024,15008.0,14.65625,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; coordinate_scalar_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; coordinate_scalar_fixed_prime_setup; local_expand
2026-07-26T05:52:12.668490+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_COORD_OPT,coordinate,split-input-coeff-ot,LOCAL_TCP,tcp-loopback,bench,2,0,OK,PASS,14,16384,64,128,8,545.981,1076.518,27.641,514.5070000000001,3.833,3.738,,16,,0,0,1378768,542456,403624,1517480,1921024,15008.0,14.65625,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; coordinate_scalar_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; coordinate_scalar_fixed_prime_setup; local_expand
2026-07-26T05:52:13.473434+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_COORD_OPT,coordinate,split-input-coeff-ot,LOCAL_TCP,tcp-loopback,bench,3,0,OK,PASS,14,16384,64,128,8,533.328,1052.3790000000001,31.213,498.257,3.858,3.9709999999999996,,16,,0,0,1378768,542456,403624,1517480,1921024,15008.0,14.65625,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; coordinate_scalar_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; coordinate_scalar_fixed_prime_setup; local_expand
2026-07-26T05:52:14.228125+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_COORD_OPT,coordinate,split-input-coeff-ot,LOCAL_TCP,tcp-loopback,bench,4,0,OK,PASS,14,16384,64,128,8,521.695,1027.911,27.656,490.222,3.817,3.701,,16,,0,0,1378768,542456,403624,1517480,1921024,15008.0,14.65625,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; coordinate_scalar_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; coordinate_scalar_fixed_prime_setup; local_expand
2026-07-26T05:52:15.033028+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,RMVOLE_NET_BENCH,RM_COORD_OPT,coordinate,split-input-coeff-ot,LOCAL_TCP,tcp-loopback,bench,5,0,OK,PASS,14,16384,64,128,8,532.789,1050.156,27.627,501.35799999999995,3.8040000000000003,3.9639999999999995,,16,,0,0,1378768,542456,403624,1517480,1921024,15008.0,14.65625,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; coordinate_scalar_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; coordinate_scalar_fixed_prime_setup; local_expand
