timestamp,benchmark_source_commit,comparison,logN,N,m,requested_length,actual_exconv_generated_length,runtime_ms,ns_per_output_coordinate,ns_per_base_field_output_entry,memory_traffic_estimate_bytes,field_additions,base_scalar_multiplications,status
2026-07-26T06:15:57.493895+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,18,262144,16,262144,262144,530.355,126.44648551940918,126.44648551940918,32720384,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.493901+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,18,262144,16,262144,262144,537.1519999999999,128.06701660156247,128.06701660156247,32720384,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.493907+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,18,262144,16,262144,262144,542.628,129.37259674072266,129.37259674072266,32720384,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.493913+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,18,262144,16,262144,262144,533.351,127.16078758239746,127.16078758239746,32720384,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.493919+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,18,262144,32,262144,262144,765.086,91.20535850524902,91.20535850524902,130364928,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.493927+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,18,262144,32,262144,262144,778.369,92.78881549835205,92.78881549835205,130364928,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.493934+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,18,262144,32,262144,262144,738.486,88.03439140319824,88.03439140319824,130364928,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.493940+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,18,262144,32,262144,262144,766.758,91.40467643737793,91.40467643737793,130364928,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.493946+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,18,262144,32,262144,262144,763.159,90.97564220428467,90.97564220428467,130364928,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.493954+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,18,262144,32,262144,262144,738.093,87.98754215240479,87.98754215240479,130364928,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.493960+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,18,262144,32,262144,262144,771.957,92.02444553375244,92.02444553375244,130364928,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.493966+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,18,262144,32,262144,262144,746.096,88.94157409667969,88.94157409667969,130364928,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.493974+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,18,262144,32,262144,262144,736.223,87.76462078094482,87.76462078094482,130364928,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.493980+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,18,262144,32,262144,262144,758.571,90.42870998382568,90.42870998382568,130364928,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.493986+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,18,262144,32,262144,262144,741.143,88.35113048553467,88.35113048553467,130364928,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.493993+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,8,1048576,1048576,1401.697,167.09530353546143,167.09530353546143,8293376,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494000+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,8,1048576,1048576,1399.9660000000001,166.88895225524905,166.88895225524905,8293376,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494006+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,8,1048576,1048576,1411.935,168.31576824188232,168.31576824188232,8293376,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494011+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,8,1048576,1048576,1413.094,168.45393180847168,168.45393180847168,8293376,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494019+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,8,1048576,1048576,1409.9470000000001,168.07878017425537,168.07878017425537,8293376,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494028+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,8,1048576,1048576,1409.6,168.03741455078125,168.03741455078125,8293376,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494033+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,8,1048576,1048576,1396.363,166.45944118499756,166.45944118499756,8293376,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494041+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,8,1048576,1048576,1403.1100000000001,167.2637462615967,167.2637462615967,8293376,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494059+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,8,1048576,1048576,1398.9560000000001,166.76855087280276,166.76855087280276,8293376,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494065+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,8,1048576,1048576,1413.766,168.5340404510498,168.5340404510498,8293376,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494071+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,8,1048576,1048576,1401.008,167.01316833496094,167.01316833496094,8293376,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494082+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,16,1048576,1048576,2264.7400000000002,134.98902320861816,134.98902320861816,32736256,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494088+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,16,1048576,1048576,2264.472,134.97304916381836,134.97304916381836,32736256,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494094+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,16,1048576,1048576,2281.819,136.00701093673706,136.00701093673706,32736256,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494102+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,16,1048576,1048576,2258.803,134.63515043258667,134.63515043258667,32736256,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494108+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,16,1048576,1048576,2250.856,134.16147232055664,134.16147232055664,32736256,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494114+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,16,1048576,1048576,2267.9840000000004,135.18238067626956,135.18238067626956,32736256,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494123+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,16,1048576,1048576,2263.082,134.89019870758057,134.89019870758057,32736256,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494128+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,16,1048576,1048576,2251.735,134.2138648033142,134.2138648033142,32736256,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494134+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,16,1048576,1048576,2262.3269999999998,134.84519720077515,134.84519720077515,32736256,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494141+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,16,1048576,1048576,2251.8720000000003,134.22203063964847,134.22203063964847,32736256,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494149+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,16,1048576,1048576,2262.715,134.868323802948,134.868323802948,32736256,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494154+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,32,1048576,1048576,2908.655,86.68467402458191,86.68467402458191,130380800,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494160+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,32,1048576,1048576,2822.12,84.1057300567627,84.1057300567627,130380800,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494168+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,32,1048576,1048576,2860.3070000000002,85.24379134178163,85.24379134178163,130380800,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494174+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,32,1048576,1048576,2890.462,86.14248037338257,86.14248037338257,130380800,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494179+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,32,1048576,1048576,2848.776,84.9001407623291,84.9001407623291,130380800,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494185+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,32,1048576,1048576,2907.697,86.6561233997345,86.6561233997345,130380800,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494194+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,32,1048576,1048576,2856.9390000000003,85.14341711997987,85.14341711997987,130380800,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494200+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,32,1048576,1048576,2920.1079999999997,87.02600002288817,87.02600002288817,130380800,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494206+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,32,1048576,1048576,2886.192,86.01522445678711,86.01522445678711,130380800,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494217+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,32,1048576,1048576,2891.06,86.16030216217041,86.16030216217041,130380800,not_instrumented,not_instrumented,OK
2026-07-26T06:15:57.494226+00:00,4a917afb6ebeca9bce885fae7f25d0ac0264ecb6,libOTe ExConv7x24 dual encoding,20,1048576,32,1048576,1048576,2907.99,86.66485548019409,86.66485548019409,130380800,not_instrumented,not_instrumented,OK
