timestamp,method,logN,N,m,trial_index,network_profile,split_input_bytes,pprf_bytes,framing_bytes,total_comm_bytes
2026-07-26T05:55:27.647353+00:00,RM_VECTOR_OPT,16,65536,16,6,LOCAL_TCP,2378072,146312,0,2524240
2026-07-26T05:55:28.101672+00:00,RM_VECTOR_OPT,16,65536,16,7,LOCAL_TCP,2378072,146312,0,2524240
2026-07-26T05:55:28.555690+00:00,RM_VECTOR_OPT,16,65536,16,8,LOCAL_TCP,2378072,146312,0,2524240
2026-07-26T05:55:29.009661+00:00,RM_VECTOR_OPT,16,65536,16,9,LOCAL_TCP,2378072,146312,0,2524240
2026-07-26T05:55:30.665479+00:00,RM_COORD_OPT,16,65536,16,-2,LOCAL_TCP,2378072,10267960,0,0
2026-07-26T05:55:33.876790+00:00,RM_COORD_OPT,16,65536,16,0,LOCAL_TCP,2378072,1355192,0,3733120
2026-07-26T05:55:35.482416+00:00,RM_COORD_OPT,16,65536,16,1,LOCAL_TCP,2378072,1355192,0,3733120
2026-07-26T05:55:37.138670+00:00,RM_COORD_OPT,16,65536,16,2,LOCAL_TCP,2378072,1355192,0,3733120
2026-07-26T05:55:38.744622+00:00,RM_COORD_OPT,16,65536,16,3,LOCAL_TCP,2378072,1355192,0,3733120
2026-07-26T05:55:40.401520+00:00,RM_COORD_OPT,16,65536,16,4,LOCAL_TCP,2378072,1355192,0,3733120
2026-07-26T05:55:42.157654+00:00,RM_COORD_OPT,16,65536,16,5,LOCAL_TCP,2378072,1355192,0,3733120
2026-07-26T05:55:43.913422+00:00,RM_COORD_OPT,16,65536,16,6,LOCAL_TCP,2378072,1355192,0,3733120
2026-07-26T05:55:45.569794+00:00,RM_COORD_OPT,16,65536,16,7,LOCAL_TCP,2378072,1355192,0,3733120
2026-07-26T05:55:47.476171+00:00,RM_COORD_OPT,16,65536,16,8,LOCAL_TCP,2378072,1355192,0,3733120
2026-07-26T05:55:49.182153+00:00,RM_COORD_OPT,16,65536,16,9,LOCAL_TCP,2378072,1355192,0,3733120
2026-07-26T05:55:50.137146+00:00,RM_VECTOR_GENERIC_SPLIT,16,65536,32,-2,LOCAL_TCP,67178568,17513224,0,50088784
2026-07-26T05:55:51.996299+00:00,RM_VECTOR_GENERIC_SPLIT,16,65536,32,0,LOCAL_TCP,67178568,211976,0,67390272
2026-07-26T05:55:52.951368+00:00,RM_VECTOR_GENERIC_SPLIT,16,65536,32,1,LOCAL_TCP,67178568,211976,0,67390272
2026-07-26T05:55:53.906500+00:00,RM_VECTOR_GENERIC_SPLIT,16,65536,32,2,LOCAL_TCP,67178568,211976,0,67390272
2026-07-26T05:55:54.861487+00:00,RM_VECTOR_GENERIC_SPLIT,16,65536,32,3,LOCAL_TCP,67178568,211976,0,67390272
2026-07-26T05:55:55.816235+00:00,RM_VECTOR_GENERIC_SPLIT,16,65536,32,4,LOCAL_TCP,67178568,211976,0,67390272
2026-07-26T05:55:56.770928+00:00,RM_VECTOR_GENERIC_SPLIT,16,65536,32,5,LOCAL_TCP,67178568,211976,0,67390272
2026-07-26T05:55:57.725882+00:00,RM_VECTOR_GENERIC_SPLIT,16,65536,32,6,LOCAL_TCP,67178568,211976,0,67390272
2026-07-26T05:55:58.681546+00:00,RM_VECTOR_GENERIC_SPLIT,16,65536,32,7,LOCAL_TCP,67178568,211976,0,67390272
2026-07-26T05:55:59.636721+00:00,RM_VECTOR_GENERIC_SPLIT,16,65536,32,8,LOCAL_TCP,67178568,211976,0,67390272
2026-07-26T05:56:00.591469+00:00,RM_VECTOR_GENERIC_SPLIT,16,65536,32,9,LOCAL_TCP,67178568,211976,0,67390272
2026-07-26T05:56:04.050259+00:00,RM_COORD_GENERIC_SPLIT,16,65536,32,-2,LOCAL_TCP,67178568,20011576,0,52587136
2026-07-26T05:56:10.867696+00:00,RM_COORD_GENERIC_SPLIT,16,65536,32,0,LOCAL_TCP,67178568,2710328,0,69888624
2026-07-26T05:56:14.276997+00:00,RM_COORD_GENERIC_SPLIT,16,65536,32,1,LOCAL_TCP,67178568,2710328,0,69888624
2026-07-26T05:56:17.936352+00:00,RM_COORD_GENERIC_SPLIT,16,65536,32,2,LOCAL_TCP,67178568,2710328,0,69888624
2026-07-26T05:56:21.495195+00:00,RM_COORD_GENERIC_SPLIT,16,65536,32,3,LOCAL_TCP,67178568,2710328,0,69888624
2026-07-26T05:56:24.954551+00:00,RM_COORD_GENERIC_SPLIT,16,65536,32,4,LOCAL_TCP,67178568,2710328,0,69888624
2026-07-26T05:56:28.312676+00:00,RM_COORD_GENERIC_SPLIT,16,65536,32,5,LOCAL_TCP,67178568,2710328,0,69888624
2026-07-26T05:56:31.621132+00:00,RM_COORD_GENERIC_SPLIT,16,65536,32,6,LOCAL_TCP,67178568,2710328,0,69888624
2026-07-26T05:56:34.878277+00:00,RM_COORD_GENERIC_SPLIT,16,65536,32,7,LOCAL_TCP,67178568,2710328,0,69888624
2026-07-26T05:56:38.135349+00:00,RM_COORD_GENERIC_SPLIT,16,65536,32,8,LOCAL_TCP,67178568,2710328,0,69888624
2026-07-26T05:56:41.392782+00:00,RM_COORD_GENERIC_SPLIT,16,65536,32,9,LOCAL_TCP,67178568,2710328,0,69888624
2026-07-26T05:56:41.946385+00:00,RM_VECTOR_OPT,16,65536,32,-2,LOCAL_TCP,4376920,17513224,0,0
2026-07-26T05:56:43.053705+00:00,RM_VECTOR_OPT,16,65536,32,0,LOCAL_TCP,4376920,211976,0,4588624
2026-07-26T05:56:43.607089+00:00,RM_VECTOR_OPT,16,65536,32,1,LOCAL_TCP,4376920,211976,0,4588624
2026-07-26T05:56:44.160637+00:00,RM_VECTOR_OPT,16,65536,32,2,LOCAL_TCP,4376920,211976,0,4588624
2026-07-26T05:56:44.664405+00:00,RM_VECTOR_OPT,16,65536,32,3,LOCAL_TCP,4376920,211976,0,4588624
2026-07-26T05:56:45.167886+00:00,RM_VECTOR_OPT,16,65536,32,4,LOCAL_TCP,4376920,211976,0,4588624
2026-07-26T05:56:45.671466+00:00,RM_VECTOR_OPT,16,65536,32,5,LOCAL_TCP,4376920,211976,0,4588624
2026-07-26T05:56:46.225020+00:00,RM_VECTOR_OPT,16,65536,32,6,LOCAL_TCP,4376920,211976,0,4588624
2026-07-26T05:56:46.728458+00:00,RM_VECTOR_OPT,16,65536,32,7,LOCAL_TCP,4376920,211976,0,4588624
2026-07-26T05:56:47.232037+00:00,RM_VECTOR_OPT,16,65536,32,8,LOCAL_TCP,4376920,211976,0,4588624
2026-07-26T05:56:47.785699+00:00,RM_VECTOR_OPT,16,65536,32,9,LOCAL_TCP,4376920,211976,0,4588624
2026-07-26T05:56:50.692458+00:00,RM_COORD_OPT,16,65536,32,-2,LOCAL_TCP,4376920,20011576,0,0
2026-07-26T05:56:56.406157+00:00,RM_COORD_OPT,16,65536,32,0,LOCAL_TCP,4376920,2710328,0,7086976
2026-07-26T05:56:59.262865+00:00,RM_COORD_OPT,16,65536,32,1,LOCAL_TCP,4376920,2710328,0,7086976
2026-07-26T05:57:02.119614+00:00,RM_COORD_OPT,16,65536,32,2,LOCAL_TCP,4376920,2710328,0,7086976
2026-07-26T05:57:04.976270+00:00,RM_COORD_OPT,16,65536,32,3,LOCAL_TCP,4376920,2710328,0,7086976
2026-07-26T05:57:07.883223+00:00,RM_COORD_OPT,16,65536,32,4,LOCAL_TCP,4376920,2710328,0,7086976
2026-07-26T05:57:10.739756+00:00,RM_COORD_OPT,16,65536,32,5,LOCAL_TCP,4376920,2710328,0,7086976
2026-07-26T05:57:13.596323+00:00,RM_COORD_OPT,16,65536,32,6,LOCAL_TCP,4376920,2710328,0,7086976
2026-07-26T05:57:16.503673+00:00,RM_COORD_OPT,16,65536,32,7,LOCAL_TCP,4376920,2710328,0,7086976
2026-07-26T05:57:19.360732+00:00,RM_COORD_OPT,16,65536,32,8,LOCAL_TCP,4376920,2710328,0,7086976
2026-07-26T05:57:22.318543+00:00,RM_COORD_OPT,16,65536,32,9,LOCAL_TCP,4376920,2710328,0,7086976
2026-07-26T05:57:22.973357+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,8,-2,LOCAL_TCP,4211784,19004680,0,0
2026-07-26T05:57:24.282921+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,8,0,LOCAL_TCP,4211784,130376,0,4342080
2026-07-26T05:57:24.937868+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,8,1,LOCAL_TCP,4211784,130376,0,4342080
2026-07-26T05:57:25.592462+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,8,2,LOCAL_TCP,4211784,130376,0,4342080
2026-07-26T05:57:26.247157+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,8,3,LOCAL_TCP,4211784,130376,0,4342080
2026-07-26T05:57:26.902109+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,8,4,LOCAL_TCP,4211784,130376,0,4342080
2026-07-26T05:57:27.558084+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,8,5,LOCAL_TCP,4211784,130376,0,4342080
2026-07-26T05:57:28.213066+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,8,6,LOCAL_TCP,4211784,130376,0,4342080
2026-07-26T05:57:28.868103+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,8,7,LOCAL_TCP,4211784,130376,0,4342080
2026-07-26T05:57:29.523371+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,8,8,LOCAL_TCP,4211784,130376,0,4342080
2026-07-26T05:57:30.177934+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,8,9,LOCAL_TCP,4211784,130376,0,4342080
2026-07-26T05:57:31.483630+00:00,RM_COORD_GENERIC_SPLIT,18,262144,8,-2,LOCAL_TCP,4211784,19687096,0,0
2026-07-26T05:57:34.145154+00:00,RM_COORD_GENERIC_SPLIT,18,262144,8,0,LOCAL_TCP,4211784,812792,0,5024496
2026-07-26T05:57:35.451086+00:00,RM_COORD_GENERIC_SPLIT,18,262144,8,1,LOCAL_TCP,4211784,812792,0,5024496
2026-07-26T05:57:36.757330+00:00,RM_COORD_GENERIC_SPLIT,18,262144,8,2,LOCAL_TCP,4211784,812792,0,5024496
2026-07-26T05:57:38.063663+00:00,RM_COORD_GENERIC_SPLIT,18,262144,8,3,LOCAL_TCP,4211784,812792,0,5024496
2026-07-26T05:57:39.369439+00:00,RM_COORD_GENERIC_SPLIT,18,262144,8,4,LOCAL_TCP,4211784,812792,0,5024496
2026-07-26T05:57:40.775021+00:00,RM_COORD_GENERIC_SPLIT,18,262144,8,5,LOCAL_TCP,4211784,812792,0,5024496
2026-07-26T05:57:42.131382+00:00,RM_COORD_GENERIC_SPLIT,18,262144,8,6,LOCAL_TCP,4211784,812792,0,5024496
2026-07-26T05:57:43.537647+00:00,RM_COORD_GENERIC_SPLIT,18,262144,8,7,LOCAL_TCP,4211784,812792,0,5024496
2026-07-26T05:57:44.893631+00:00,RM_COORD_GENERIC_SPLIT,18,262144,8,8,LOCAL_TCP,4211784,812792,0,5024496
2026-07-26T05:57:46.250763+00:00,RM_COORD_GENERIC_SPLIT,18,262144,8,9,LOCAL_TCP,4211784,812792,0,5024496
2026-07-26T05:57:46.855220+00:00,RM_VECTOR_OPT,18,262144,8,-2,LOCAL_TCP,1378648,19004680,0,0
2026-07-26T05:57:48.064849+00:00,RM_VECTOR_OPT,18,262144,8,0,LOCAL_TCP,1378648,130376,0,1508944
2026-07-26T05:57:48.669716+00:00,RM_VECTOR_OPT,18,262144,8,1,LOCAL_TCP,1378648,130376,0,1508944
2026-07-26T05:57:49.274356+00:00,RM_VECTOR_OPT,18,262144,8,2,LOCAL_TCP,1378648,130376,0,1508944
2026-07-26T05:57:49.878832+00:00,RM_VECTOR_OPT,18,262144,8,3,LOCAL_TCP,1378648,130376,0,1508944
2026-07-26T05:57:50.482768+00:00,RM_VECTOR_OPT,18,262144,8,4,LOCAL_TCP,1378648,130376,0,1508944
2026-07-26T05:57:51.087302+00:00,RM_VECTOR_OPT,18,262144,8,5,LOCAL_TCP,1378648,130376,0,1508944
2026-07-26T05:57:51.691940+00:00,RM_VECTOR_OPT,18,262144,8,6,LOCAL_TCP,1378648,130376,0,1508944
2026-07-26T05:57:52.296546+00:00,RM_VECTOR_OPT,18,262144,8,7,LOCAL_TCP,1378648,130376,0,1508944
2026-07-26T05:57:52.951306+00:00,RM_VECTOR_OPT,18,262144,8,8,LOCAL_TCP,1378648,130376,0,1508944
2026-07-26T05:57:53.605883+00:00,RM_VECTOR_OPT,18,262144,8,9,LOCAL_TCP,1378648,130376,0,1508944
2026-07-26T05:57:54.961765+00:00,RM_COORD_OPT,18,262144,8,-2,LOCAL_TCP,1378648,19687096,0,0
2026-07-26T05:57:57.724245+00:00,RM_COORD_OPT,18,262144,8,0,LOCAL_TCP,1378648,812792,0,2191360
2026-07-26T05:57:59.079997+00:00,RM_COORD_OPT,18,262144,8,1,LOCAL_TCP,1378648,812792,0,2191360
2026-07-26T05:58:00.385552+00:00,RM_COORD_OPT,18,262144,8,2,LOCAL_TCP,1378648,812792,0,2191360
2026-07-26T05:58:01.741315+00:00,RM_COORD_OPT,18,262144,8,3,LOCAL_TCP,1378648,812792,0,2191360
2026-07-26T05:58:02.997353+00:00,RM_COORD_OPT,18,262144,8,4,LOCAL_TCP,1378648,812792,0,2191360
2026-07-26T05:58:04.302963+00:00,RM_COORD_OPT,18,262144,8,5,LOCAL_TCP,1378648,812792,0,2191360
2026-07-26T05:58:05.660343+00:00,RM_COORD_OPT,18,262144,8,6,LOCAL_TCP,1378648,812792,0,2191360
2026-07-26T05:58:06.965943+00:00,RM_COORD_OPT,18,262144,8,7,LOCAL_TCP,1378648,812792,0,2191360
2026-07-26T05:58:08.221654+00:00,RM_COORD_OPT,18,262144,8,8,LOCAL_TCP,1378648,812792,0,2191360
2026-07-26T05:58:09.478105+00:00,RM_COORD_OPT,18,262144,8,9,LOCAL_TCP,1378648,812792,0,2191360
2026-07-26T05:58:10.483388+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,16,-2,LOCAL_TCP,16812104,35814664,0,0
2026-07-26T05:58:12.393529+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,16,0,LOCAL_TCP,16812104,163208,0,16975168
2026-07-26T05:58:13.398900+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,16,1,LOCAL_TCP,16812104,163208,0,16975168
2026-07-26T05:58:14.303985+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,16,2,LOCAL_TCP,16812104,163208,0,16975168
2026-07-26T05:58:15.259025+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,16,3,LOCAL_TCP,16812104,163208,0,16975168
2026-07-26T05:58:16.214267+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,16,4,LOCAL_TCP,16812104,163208,0,16975168
2026-07-26T05:58:17.219394+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,16,5,LOCAL_TCP,16812104,163208,0,16975168
2026-07-26T05:58:18.274447+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,16,6,LOCAL_TCP,16812104,163208,0,16975168
2026-07-26T05:58:19.229464+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,16,7,LOCAL_TCP,16812104,163208,0,16975168
2026-07-26T05:58:20.184245+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,16,8,LOCAL_TCP,16812104,163208,0,16975168
2026-07-26T05:58:21.190500+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,16,9,LOCAL_TCP,16812104,163208,0,16975168
2026-07-26T05:58:23.597691+00:00,RM_COORD_GENERIC_SPLIT,18,262144,16,-2,LOCAL_TCP,16812104,37276984,0,0
2026-07-26T05:58:28.716347+00:00,RM_COORD_GENERIC_SPLIT,18,262144,16,0,LOCAL_TCP,16812104,1625528,0,18437488
2026-07-26T05:58:31.175236+00:00,RM_COORD_GENERIC_SPLIT,18,262144,16,1,LOCAL_TCP,16812104,1625528,0,18437488
2026-07-26T05:58:33.732776+00:00,RM_COORD_GENERIC_SPLIT,18,262144,16,2,LOCAL_TCP,16812104,1625528,0,18437488
2026-07-26T05:58:36.092235+00:00,RM_COORD_GENERIC_SPLIT,18,262144,16,3,LOCAL_TCP,16812104,1625528,0,18437488
2026-07-26T05:58:38.398659+00:00,RM_COORD_GENERIC_SPLIT,18,262144,16,4,LOCAL_TCP,16812104,1625528,0,18437488
2026-07-26T05:58:40.905740+00:00,RM_COORD_GENERIC_SPLIT,18,262144,16,5,LOCAL_TCP,16812104,1625528,0,18437488
2026-07-26T05:58:43.263040+00:00,RM_COORD_GENERIC_SPLIT,18,262144,16,6,LOCAL_TCP,16812104,1625528,0,18437488
2026-07-26T05:58:45.670454+00:00,RM_COORD_GENERIC_SPLIT,18,262144,16,7,LOCAL_TCP,16812104,1625528,0,18437488
2026-07-26T05:58:48.078447+00:00,RM_COORD_GENERIC_SPLIT,18,262144,16,8,LOCAL_TCP,16812104,1625528,0,18437488
2026-07-26T05:58:50.535270+00:00,RM_COORD_GENERIC_SPLIT,18,262144,16,9,LOCAL_TCP,16812104,1625528,0,18437488
2026-07-26T05:58:51.389861+00:00,RM_VECTOR_OPT,18,262144,16,-2,LOCAL_TCP,2378072,35814664,0,0
2026-07-26T05:58:53.049383+00:00,RM_VECTOR_OPT,18,262144,16,0,LOCAL_TCP,2378072,163208,0,2541136
2026-07-26T05:58:53.853977+00:00,RM_VECTOR_OPT,18,262144,16,1,LOCAL_TCP,2378072,163208,0,2541136
2026-07-26T05:58:54.658433+00:00,RM_VECTOR_OPT,18,262144,16,2,LOCAL_TCP,2378072,163208,0,2541136
2026-07-26T05:58:55.463874+00:00,RM_VECTOR_OPT,18,262144,16,3,LOCAL_TCP,2378072,163208,0,2541136
2026-07-26T05:58:56.269044+00:00,RM_VECTOR_OPT,18,262144,16,4,LOCAL_TCP,2378072,163208,0,2541136
2026-07-26T05:58:57.074151+00:00,RM_VECTOR_OPT,18,262144,16,5,LOCAL_TCP,2378072,163208,0,2541136
2026-07-26T05:58:57.879151+00:00,RM_VECTOR_OPT,18,262144,16,6,LOCAL_TCP,2378072,163208,0,2541136
2026-07-26T05:58:58.733787+00:00,RM_VECTOR_OPT,18,262144,16,7,LOCAL_TCP,2378072,163208,0,2541136
2026-07-26T05:58:59.538461+00:00,RM_VECTOR_OPT,18,262144,16,8,LOCAL_TCP,2378072,163208,0,2541136
2026-07-26T05:59:00.343167+00:00,RM_VECTOR_OPT,18,262144,16,9,LOCAL_TCP,2378072,163208,0,2541136
2026-07-26T05:59:02.549953+00:00,RM_COORD_OPT,18,262144,16,-2,LOCAL_TCP,2378072,37276984,0,0
2026-07-26T05:59:07.163566+00:00,RM_COORD_OPT,18,262144,16,0,LOCAL_TCP,2378072,1625528,0,4003456
2026-07-26T05:59:09.470255+00:00,RM_COORD_OPT,18,262144,16,1,LOCAL_TCP,2378072,1625528,0,4003456
2026-07-26T05:59:11.778027+00:00,RM_COORD_OPT,18,262144,16,2,LOCAL_TCP,2378072,1625528,0,4003456
2026-07-26T05:59:14.135356+00:00,RM_COORD_OPT,18,262144,16,3,LOCAL_TCP,2378072,1625528,0,4003456
2026-07-26T05:59:16.393504+00:00,RM_COORD_OPT,18,262144,16,4,LOCAL_TCP,2378072,1625528,0,4003456
2026-07-26T05:59:18.750650+00:00,RM_COORD_OPT,18,262144,16,5,LOCAL_TCP,2378072,1625528,0,4003456
2026-07-26T05:59:21.107871+00:00,RM_COORD_OPT,18,262144,16,6,LOCAL_TCP,2378072,1625528,0,4003456
2026-07-26T05:59:23.364305+00:00,RM_COORD_OPT,18,262144,16,7,LOCAL_TCP,2378072,1625528,0,4003456
2026-07-26T05:59:25.720983+00:00,RM_COORD_OPT,18,262144,16,8,LOCAL_TCP,2378072,1625528,0,4003456
2026-07-26T05:59:27.977880+00:00,RM_COORD_OPT,18,262144,16,9,LOCAL_TCP,2378072,1625528,0,4003456
2026-07-26T05:59:29.734091+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,32,-2,LOCAL_TCP,67178568,69434632,0,0
2026-07-26T05:59:32.996091+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,32,0,LOCAL_TCP,67178568,228872,0,67407168
2026-07-26T05:59:34.602020+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,32,1,LOCAL_TCP,67178568,228872,0,67407168
2026-07-26T05:59:36.158409+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,32,2,LOCAL_TCP,67178568,228872,0,67407168
2026-07-26T05:59:37.764363+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,32,3,LOCAL_TCP,67178568,228872,0,67407168
2026-07-26T05:59:39.270201+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,32,4,LOCAL_TCP,67178568,228872,0,67407168
2026-07-26T05:59:40.775693+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,32,5,LOCAL_TCP,67178568,228872,0,67407168
2026-07-26T05:59:42.331747+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,32,6,LOCAL_TCP,67178568,228872,0,67407168
2026-07-26T05:59:43.837201+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,32,7,LOCAL_TCP,67178568,228872,0,67407168
2026-07-26T05:59:45.342917+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,32,8,LOCAL_TCP,67178568,228872,0,67407168
2026-07-26T05:59:46.948934+00:00,RM_VECTOR_GENERIC_SPLIT,18,262144,32,9,LOCAL_TCP,67178568,228872,0,67407168
2026-07-26T05:59:51.859584+00:00,RM_COORD_GENERIC_SPLIT,18,262144,32,-2,LOCAL_TCP,67178568,72456760,0,1223296
2026-07-26T06:00:01.080361+00:00,RM_COORD_GENERIC_SPLIT,18,262144,32,0,LOCAL_TCP,67178568,3251000,0,70429296
2026-07-26T06:00:05.741059+00:00,RM_COORD_GENERIC_SPLIT,18,262144,32,1,LOCAL_TCP,67178568,3251000,0,70429296
2026-07-26T06:00:10.250522+00:00,RM_COORD_GENERIC_SPLIT,18,262144,32,2,LOCAL_TCP,67178568,3251000,0,70429296
2026-07-26T06:00:14.861040+00:00,RM_COORD_GENERIC_SPLIT,18,262144,32,3,LOCAL_TCP,67178568,3251000,0,70429296
2026-07-26T06:00:19.472817+00:00,RM_COORD_GENERIC_SPLIT,18,262144,32,4,LOCAL_TCP,67178568,3251000,0,70429296
2026-07-26T06:00:24.034566+00:00,RM_COORD_GENERIC_SPLIT,18,262144,32,5,LOCAL_TCP,67178568,3251000,0,70429296
2026-07-26T06:00:28.846247+00:00,RM_COORD_GENERIC_SPLIT,18,262144,32,6,LOCAL_TCP,67178568,3251000,0,70429296
2026-07-26T06:00:33.508845+00:00,RM_COORD_GENERIC_SPLIT,18,262144,32,7,LOCAL_TCP,67178568,3251000,0,70429296
2026-07-26T06:00:38.021837+00:00,RM_COORD_GENERIC_SPLIT,18,262144,32,8,LOCAL_TCP,67178568,3251000,0,70429296
2026-07-26T06:00:42.836137+00:00,RM_COORD_GENERIC_SPLIT,18,262144,32,9,LOCAL_TCP,67178568,3251000,0,70429296
2026-07-26T06:00:44.193029+00:00,RM_VECTOR_OPT,18,262144,32,-2,LOCAL_TCP,4376920,69434632,0,0
2026-07-26T06:00:46.504274+00:00,RM_VECTOR_OPT,18,262144,32,0,LOCAL_TCP,4376920,228872,0,4605520
2026-07-26T06:00:47.709859+00:00,RM_VECTOR_OPT,18,262144,32,1,LOCAL_TCP,4376920,228872,0,4605520
2026-07-26T06:00:48.915423+00:00,RM_VECTOR_OPT,18,262144,32,2,LOCAL_TCP,4376920,228872,0,4605520
2026-07-26T06:00:50.021072+00:00,RM_VECTOR_OPT,18,262144,32,3,LOCAL_TCP,4376920,228872,0,4605520
2026-07-26T06:00:51.127303+00:00,RM_VECTOR_OPT,18,262144,32,4,LOCAL_TCP,4376920,228872,0,4605520
2026-07-26T06:00:52.283307+00:00,RM_VECTOR_OPT,18,262144,32,5,LOCAL_TCP,4376920,228872,0,4605520
2026-07-26T06:00:53.439180+00:00,RM_VECTOR_OPT,18,262144,32,6,LOCAL_TCP,4376920,228872,0,4605520
2026-07-26T06:00:54.644801+00:00,RM_VECTOR_OPT,18,262144,32,7,LOCAL_TCP,4376920,228872,0,4605520
2026-07-26T06:00:55.800157+00:00,RM_VECTOR_OPT,18,262144,32,8,LOCAL_TCP,4376920,228872,0,4605520
2026-07-26T06:00:56.955563+00:00,RM_VECTOR_OPT,18,262144,32,9,LOCAL_TCP,4376920,228872,0,4605520
2026-07-26T06:01:01.415766+00:00,RM_COORD_OPT,18,262144,32,-2,LOCAL_TCP,4376920,72456760,0,0
2026-07-26T06:01:09.986442+00:00,RM_COORD_OPT,18,262144,32,0,LOCAL_TCP,4376920,3251000,0,7627648
2026-07-26T06:01:14.296764+00:00,RM_COORD_OPT,18,262144,32,1,LOCAL_TCP,4376920,3251000,0,7627648
2026-07-26T06:01:18.657164+00:00,RM_COORD_OPT,18,262144,32,2,LOCAL_TCP,4376920,3251000,0,7627648
2026-07-26T06:01:23.119981+00:00,RM_COORD_OPT,18,262144,32,3,LOCAL_TCP,4376920,3251000,0,7627648
2026-07-26T06:01:27.580048+00:00,RM_COORD_OPT,18,262144,32,4,LOCAL_TCP,4376920,3251000,0,7627648
2026-07-26T06:01:31.940946+00:00,RM_COORD_OPT,18,262144,32,5,LOCAL_TCP,4376920,3251000,0,7627648
2026-07-26T06:01:36.250798+00:00,RM_COORD_OPT,18,262144,32,6,LOCAL_TCP,4376920,3251000,0,7627648
2026-07-26T06:01:40.309735+00:00,RM_COORD_OPT,18,262144,32,7,LOCAL_TCP,4376920,3251000,0,7627648
2026-07-26T06:01:44.317956+00:00,RM_COORD_OPT,18,262144,32,8,LOCAL_TCP,4376920,3251000,0,7627648
2026-07-26T06:01:48.326362+00:00,RM_COORD_OPT,18,262144,32,9,LOCAL_TCP,4376920,3251000,0,7627648
2026-07-26T06:01:49.881645+00:00,RM_VECTOR_GENERIC_SPLIT,20,1048576,8,-2,LOCAL_TCP,4211784,75644680,0,0
2026-07-26T06:01:52.691418+00:00,RM_VECTOR_GENERIC_SPLIT,20,1048576,8,0,LOCAL_TCP,4211784,147272,0,4358976
2026-07-26T06:01:54.096344+00:00,RM_VECTOR_GENERIC_SPLIT,20,1048576,8,1,LOCAL_TCP,4211784,147272,0,4358976
2026-07-26T06:01:55.501034+00:00,RM_VECTOR_GENERIC_SPLIT,20,1048576,8,2,LOCAL_TCP,4211784,147272,0,4358976
2026-07-26T06:01:56.906057+00:00,RM_VECTOR_GENERIC_SPLIT,20,1048576,8,3,LOCAL_TCP,4211784,147272,0,4358976
2026-07-26T06:01:58.310912+00:00,RM_VECTOR_GENERIC_SPLIT,20,1048576,8,4,LOCAL_TCP,4211784,147272,0,4358976
2026-07-26T06:01:59.715854+00:00,RM_VECTOR_GENERIC_SPLIT,20,1048576,8,5,LOCAL_TCP,4211784,147272,0,4358976
2026-07-26T06:02:01.120636+00:00,RM_VECTOR_GENERIC_SPLIT,20,1048576,8,6,LOCAL_TCP,4211784,147272,0,4358976
2026-07-26T06:02:02.525532+00:00,RM_VECTOR_GENERIC_SPLIT,20,1048576,8,7,LOCAL_TCP,4211784,147272,0,4358976
2026-07-26T06:02:03.930459+00:00,RM_VECTOR_GENERIC_SPLIT,20,1048576,8,8,LOCAL_TCP,4211784,147272,0,4358976
2026-07-26T06:02:05.335359+00:00,RM_VECTOR_GENERIC_SPLIT,20,1048576,8,9,LOCAL_TCP,4211784,147272,0,4358976
2026-07-26T06:02:07.691439+00:00,RM_COORD_GENERIC_SPLIT,20,1048576,8,-2,LOCAL_TCP,4211784,76445368,0,0
