timestamp,benchmark_source_commit,method,base_ot_mode,p,base_field_bits,base_coordinate_storage_bits,lambda,logN,N,m,trial_index,warmup,status,data_source,network,transport,relation,security_mode,requested_N,generated_N,code_family,code_size,noise_weight,partition_count,size_per_partition,base_ot_count,base_ot_protocol_invocations,pprf_instance_count,pprf_base_ot_count,base_noisy_vole_count,silent_extension_count,base_correlation_setup_ms,silent_extension_ms,local_output_mapping_ms,total_wall_ms,p0_cpu_work_ms,p1_cpu_work_ms,total_cpu_work_ms,p0_peak_rss_bytes,p1_peak_rss_bytes,p0_bytes_sent,p0_bytes_received,p1_bytes_sent,p1_bytes_received,total_comm_bytes,total_received_bytes,sent_received_delta_bytes,base_ot_bytes,base_noisy_vole_bytes,silent_payload_bytes,direct_base_ot_bytes,direct_payload_bytes,silent_base_ot_bytes,silent_base_noisy_vole_bytes,silent_extension_payload_bytes,framing_bytes,bytes_per_svole_coordinate,bits_per_base_field_matrix_entry,notes
2026-07-24T02:43:52.843478+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,16,65536,8,9,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,65536,65536,ExConv7x24,131440,248,248,530,2480,1,0,0,248,1,525.6769999999999,181.40800000000002,0.0,598.995,598.995,563.7299999999999,1162.725,,,8206032,151672,151672,8206032,8357640,8357640,0,,96072,8261632,,,158720,96072,8261632,0,15.940933227539062,127.5274658203125,tcp_two_process;
2026-07-24T02:43:54.812534+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,16,65536,16,-1,1,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,65536,65536,ExConv7x24,131440,248,248,530,2480,1,0,0,248,1,645.815,174.74,0.0,750.342,750.342,715.6700000000001,1466.0120000000002,,,32585488,231544,231544,32585488,32816904,32816904,0,,112520,32704512,,,158720,112520,32704512,0,31.29663848876953,250.37310791015625,tcp_two_process;
2026-07-24T02:43:55.773035+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,16,65536,16,0,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,65536,65536,ExConv7x24,131440,248,248,530,2480,1,0,0,248,1,647.363,173.546,0.0,749.544,749.544,717.039,1466.583,,,32585488,231544,231544,32585488,32816904,32816904,0,,112520,32704512,,,158720,112520,32704512,0,31.29663848876953,250.37310791015625,tcp_two_process;
2026-07-24T02:43:56.736907+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,16,65536,16,1,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,65536,65536,ExConv7x24,131440,248,248,530,2480,1,0,0,248,1,648.644,175.88400000000001,0.0,752.1600000000001,752.1600000000001,718.164,1470.3240000000003,,,32585488,231544,231544,32585488,32816904,32816904,0,,112520,32704512,,,158720,112520,32704512,0,31.29663848876953,250.37310791015625,tcp_two_process;
2026-07-24T02:43:57.702610+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,16,65536,16,2,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,65536,65536,ExConv7x24,131440,248,248,530,2480,1,0,0,248,1,648.4069999999999,178.062,0.0,754.7779999999999,754.7779999999999,718.684,1473.462,,,32585488,231544,231544,32585488,32816904,32816904,0,,112520,32704512,,,158720,112520,32704512,0,31.29663848876953,250.37310791015625,tcp_two_process;
2026-07-24T02:43:58.664889+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,16,65536,16,3,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,65536,65536,ExConv7x24,131440,248,248,530,2480,1,0,0,248,1,647.553,173.47299999999998,0.0,749.958,749.958,717.041,1466.999,,,32585488,231544,231544,32585488,32816904,32816904,0,,112520,32704512,,,158720,112520,32704512,0,31.29663848876953,250.37310791015625,tcp_two_process;
2026-07-24T02:43:59.630688+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,16,65536,16,4,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,65536,65536,ExConv7x24,131440,248,248,530,2480,1,0,0,248,1,650.928,176.35700000000003,0.0,753.7239999999999,753.7239999999999,721.3969999999999,1475.1209999999999,,,32585488,231544,231544,32585488,32816904,32816904,0,,112520,32704512,,,158720,112520,32704512,0,31.29663848876953,250.37310791015625,tcp_two_process;
2026-07-24T02:44:00.601979+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,16,65536,16,5,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,65536,65536,ExConv7x24,131440,248,248,530,2480,1,0,0,248,1,649.2189999999999,181.37300000000002,0.0,758.772,758.772,719.3960000000001,1478.1680000000001,,,32585488,231544,231544,32585488,32816904,32816904,0,,112520,32704512,,,158720,112520,32704512,0,31.29663848876953,250.37310791015625,tcp_two_process;
2026-07-24T02:44:01.567866+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,16,65536,16,6,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,65536,65536,ExConv7x24,131440,248,248,530,2480,1,0,0,248,1,647.6220000000001,176.604,0.0,753.302,753.302,716.6080000000001,1469.91,,,32585488,231544,231544,32585488,32816904,32816904,0,,112520,32704512,,,158720,112520,32704512,0,31.29663848876953,250.37310791015625,tcp_two_process;
2026-07-24T02:44:02.529467+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,16,65536,16,7,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,65536,65536,ExConv7x24,131440,248,248,530,2480,1,0,0,248,1,646.6469999999999,174.591,0.0,750.709,750.709,715.688,1466.397,,,32585488,231544,231544,32585488,32816904,32816904,0,,112520,32704512,,,158720,112520,32704512,0,31.29663848876953,250.37310791015625,tcp_two_process;
2026-07-24T02:44:03.493096+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,16,65536,16,8,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,65536,65536,ExConv7x24,131440,248,248,530,2480,1,0,0,248,1,648.026,177.072,0.0,752.952,752.952,717.668,1470.62,,,32585488,231544,231544,32585488,32816904,32816904,0,,112520,32704512,,,158720,112520,32704512,0,31.29663848876953,250.37310791015625,tcp_two_process;
2026-07-24T02:44:04.456430+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,16,65536,16,9,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,65536,65536,ExConv7x24,131440,248,248,530,2480,1,0,0,248,1,649.183,175.175,0.0,752.488,752.488,717.827,1470.315,,,32585488,231544,231544,32585488,32816904,32816904,0,,112520,32704512,,,158720,112520,32704512,0,31.29663848876953,250.37310791015625,tcp_two_process;
2026-07-24T02:44:07.443230+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,16,65536,32,-1,1,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,65536,65536,ExConv7x24,131440,248,248,530,2480,1,0,0,248,1,1141.95,328.837,0.0,1263.765,1263.765,1224.3139999999999,2488.0789999999997,,,130103184,391288,391288,130103184,130494216,130494216,0,,145416,130349056,,,158720,145416,130349056,0,62.224491119384766,497.7959289550781,tcp_two_process;
2026-07-24T02:44:08.920163+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,16,65536,32,0,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,65536,65536,ExConv7x24,131440,248,248,530,2480,1,0,0,248,1,1147.279,329.37,0.0,1266.0990000000002,1266.0990000000002,1230.7030000000002,2496.802,,,130103184,391288,391288,130103184,130494216,130494216,0,,145416,130349056,,,158720,145416,130349056,0,62.224491119384766,497.7959289550781,tcp_two_process;
2026-07-24T02:44:10.400019+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,16,65536,32,1,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,65536,65536,ExConv7x24,131440,248,248,530,2480,1,0,0,248,1,1150.641,332.141,0.0,1269.596,1269.596,1233.2369999999999,2502.833,,,130103184,391288,391288,130103184,130494216,130494216,0,,145416,130349056,,,158720,145416,130349056,0,62.224491119384766,497.7959289550781,tcp_two_process;
2026-07-24T02:44:11.884398+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,16,65536,32,2,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,65536,65536,ExConv7x24,131440,248,248,530,2480,1,0,0,248,1,1149.9140000000002,336.203,0.0,1273.3890000000001,1273.3890000000001,1234.736,2508.125,,,130103184,391288,391288,130103184,130494216,130494216,0,,145416,130349056,,,158720,145416,130349056,0,62.224491119384766,497.7959289550781,tcp_two_process;
2026-07-24T02:44:13.365138+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,16,65536,32,3,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,65536,65536,ExConv7x24,131440,248,248,530,2480,1,0,0,248,1,1150.172,332.626,0.0,1268.721,1268.721,1233.3970000000002,2502.1180000000004,,,130103184,391288,391288,130103184,130494216,130494216,0,,145416,130349056,,,158720,145416,130349056,0,62.224491119384766,497.7959289550781,tcp_two_process;
2026-07-24T02:44:14.841812+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,16,65536,32,4,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,65536,65536,ExConv7x24,131440,248,248,530,2480,1,0,0,248,1,1146.009,332.08,0.0,1266.155,1266.155,1230.428,2496.583,,,130103184,391288,391288,130103184,130494216,130494216,0,,145416,130349056,,,158720,145416,130349056,0,62.224491119384766,497.7959289550781,tcp_two_process;
2026-07-24T02:44:16.321568+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,16,65536,32,5,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,65536,65536,ExConv7x24,131440,248,248,530,2480,1,0,0,248,1,1143.982,333.69,0.0,1267.973,1267.973,1228.8429999999998,2496.816,,,130103184,391288,391288,130103184,130494216,130494216,0,,145416,130349056,,,158720,145416,130349056,0,62.224491119384766,497.7959289550781,tcp_two_process;
2026-07-24T02:44:17.799218+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,16,65536,32,6,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,65536,65536,ExConv7x24,131440,248,248,530,2480,1,0,0,248,1,1144.285,332.56,0.0,1267.266,1267.266,1226.451,2493.717,,,130103184,391288,391288,130103184,130494216,130494216,0,,145416,130349056,,,158720,145416,130349056,0,62.224491119384766,497.7959289550781,tcp_two_process;
2026-07-24T02:44:19.276607+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,16,65536,32,7,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,65536,65536,ExConv7x24,131440,248,248,530,2480,1,0,0,248,1,1147.322,331.338,0.0,1266.7839999999999,1266.7839999999999,1230.625,2497.409,,,130103184,391288,391288,130103184,130494216,130494216,0,,145416,130349056,,,158720,145416,130349056,0,62.224491119384766,497.7959289550781,tcp_two_process;
2026-07-24T02:44:20.751931+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,16,65536,32,8,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,65536,65536,ExConv7x24,131440,248,248,530,2480,1,0,0,248,1,1147.233,329.033,0.0,1264.581,1264.581,1229.67,2494.251,,,130103184,391288,391288,130103184,130494216,130494216,0,,145416,130349056,,,158720,145416,130349056,0,62.224491119384766,497.7959289550781,tcp_two_process;
2026-07-24T02:44:22.232242+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,16,65536,32,9,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,65536,65536,ExConv7x24,131440,248,248,530,2480,1,0,0,248,1,1148.6970000000001,333.01599999999996,0.0,1268.902,1268.902,1232.363,2501.265,,,130103184,391288,391288,130103184,130494216,130494216,0,,145416,130349056,,,158720,145416,130349056,0,62.224491119384766,497.7959289550781,tcp_two_process;
2026-07-24T02:44:24.479724+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,8,-1,1,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,621.185,394.171,0.0,875.879,875.879,800.654,1676.5330000000001,,,8221904,167544,167544,8221904,8389384,8389384,0,,111944,8277504,,,190464,111944,8277504,0,4.000370025634766,32.002960205078125,tcp_two_process;
2026-07-24T02:44:25.566467+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,8,0,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,622.884,391.324,0.0,872.8829999999999,872.8829999999999,803.2589999999999,1676.142,,,8221904,167544,167544,8221904,8389384,8389384,0,,111944,8277504,,,190464,111944,8277504,0,4.000370025634766,32.002960205078125,tcp_two_process;
2026-07-24T02:44:26.651435+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,8,1,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,623.2560000000001,391.365,0.0,872.779,872.779,803.924,1676.7029999999997,,,8221904,167544,167544,8221904,8389384,8389384,0,,111944,8277504,,,190464,111944,8277504,0,4.000370025634766,32.002960205078125,tcp_two_process;
2026-07-24T02:44:27.747557+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,8,2,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,624.278,399.914,0.0,882.697,882.697,807.673,1690.37,,,8221904,167544,167544,8221904,8389384,8389384,0,,111944,8277504,,,190464,111944,8277504,0,4.000370025634766,32.002960205078125,tcp_two_process;
2026-07-24T02:44:28.838628+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,8,3,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,624.032,393.882,0.0,876.801,876.801,804.1850000000001,1680.986,,,8221904,167544,167544,8221904,8389384,8389384,0,,111944,8277504,,,190464,111944,8277504,0,4.000370025634766,32.002960205078125,tcp_two_process;
2026-07-24T02:44:29.928172+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,8,4,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,620.542,395.378,0.0,876.811,876.811,803.399,1680.21,,,8221904,167544,167544,8221904,8389384,8389384,0,,111944,8277504,,,190464,111944,8277504,0,4.000370025634766,32.002960205078125,tcp_two_process;
2026-07-24T02:44:31.018793+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,8,5,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,624.533,395.592,0.0,877.74,877.74,806.049,1683.789,,,8221904,167544,167544,8221904,8389384,8389384,0,,111944,8277504,,,190464,111944,8277504,0,4.000370025634766,32.002960205078125,tcp_two_process;
2026-07-24T02:44:32.104927+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,8,6,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,622.244,390.594,0.0,872.317,872.317,800.44,1672.757,,,8221904,167544,167544,8221904,8389384,8389384,0,,111944,8277504,,,190464,111944,8277504,0,4.000370025634766,32.002960205078125,tcp_two_process;
2026-07-24T02:44:33.192053+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,8,7,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,622.8860000000001,392.517,0.0,874.48,874.48,803.628,1678.108,,,8221904,167544,167544,8221904,8389384,8389384,0,,111944,8277504,,,190464,111944,8277504,0,4.000370025634766,32.002960205078125,tcp_two_process;
2026-07-24T02:44:34.278260+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,8,8,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,622.02,391.88800000000003,0.0,873.506,873.506,803.053,1676.5590000000002,,,8221904,167544,167544,8221904,8389384,8389384,0,,111944,8277504,,,190464,111944,8277504,0,4.000370025634766,32.002960205078125,tcp_two_process;
2026-07-24T02:44:35.366113+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,8,9,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,622.03,391.599,0.0,874.906,874.906,802.819,1677.725,,,8221904,167544,167544,8221904,8389384,8389384,0,,111944,8277504,,,190464,111944,8277504,0,4.000370025634766,32.002960205078125,tcp_two_process;
2026-07-24T02:44:38.333524+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,16,-1,1,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,726.682,531.898,0.0,1172.2520000000002,1172.2520000000002,1099.03,2271.282,,,32601360,247416,247416,32601360,32848648,32848648,0,,128392,32720384,,,190464,128392,32720384,0,7.831727981567383,62.65382385253906,tcp_two_process;
2026-07-24T02:44:39.724467+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,16,0,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,725.904,535.833,0.0,1176.126,1176.126,1099.839,2275.965,,,32601360,247416,247416,32601360,32848648,32848648,0,,128392,32720384,,,190464,128392,32720384,0,7.831727981567383,62.65382385253906,tcp_two_process;
2026-07-24T02:44:41.121136+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,16,1,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,728.349,542.982,0.0,1181.923,1181.923,1098.962,2280.885,,,32601360,247416,247416,32601360,32848648,32848648,0,,128392,32720384,,,190464,128392,32720384,0,7.831727981567383,62.65382385253906,tcp_two_process;
2026-07-24T02:44:42.503031+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,16,2,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,727.9799999999999,527.366,0.0,1167.244,1167.244,1094.875,2262.119,,,32601360,247416,247416,32601360,32848648,32848648,0,,128392,32720384,,,190464,128392,32720384,0,7.831727981567383,62.65382385253906,tcp_two_process;
2026-07-24T02:44:43.891255+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,16,3,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,727.813,534.0129999999999,0.0,1174.7810000000002,1174.7810000000002,1100.982,2275.763,,,32601360,247416,247416,32601360,32848648,32848648,0,,128392,32720384,,,190464,128392,32720384,0,7.831727981567383,62.65382385253906,tcp_two_process;
2026-07-24T02:44:45.271550+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,16,4,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,724.8449999999999,526.8119999999999,0.0,1166.5970000000002,1166.5970000000002,1091.237,2257.834,,,32601360,247416,247416,32601360,32848648,32848648,0,,128392,32720384,,,190464,128392,32720384,0,7.831727981567383,62.65382385253906,tcp_two_process;
2026-07-24T02:44:46.646315+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,16,5,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,719.071,523.4929999999999,0.0,1162.16,1162.16,1083.4569999999999,2245.617,,,32601360,247416,247416,32601360,32848648,32848648,0,,128392,32720384,,,190464,128392,32720384,0,7.831727981567383,62.65382385253906,tcp_two_process;
2026-07-24T02:44:48.028850+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,16,6,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,726.019,530.355,0.0,1169.736,1169.736,1097.8239999999998,2267.56,,,32601360,247416,247416,32601360,32848648,32848648,0,,128392,32720384,,,190464,128392,32720384,0,7.831727981567383,62.65382385253906,tcp_two_process;
2026-07-24T02:44:49.419739+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,16,7,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,727.757,537.1519999999999,0.0,1177.114,1177.114,1101.682,2278.796,,,32601360,247416,247416,32601360,32848648,32848648,0,,128392,32720384,,,190464,128392,32720384,0,7.831727981567383,62.65382385253906,tcp_two_process;
