timestamp,benchmark_source_commit,method,base_ot_mode,p,base_field_bits,base_coordinate_storage_bits,lambda,c,logN,N,t,domainSize,m,trial_index,warmup,status,data_source,correctness,network,p0_cpu,p1_cpu,p0_core,p1_core,numa_node,split_input_setup_ms,pprf_key_setup_ms,pprf_full_eval_p0_ms,pprf_full_eval_p1_ms,wht_p0_ms,wht_p1_ms,pointwise_p0_ms,pointwise_p1_ms,output_materialization_p0_ms,output_materialization_p1_ms,setup_wall_ms,expand_wall_ms,total_wall_ms,p0_expand_ms,p1_expand_ms,total_cpu_work_ms,pprf_instances,split_input_noisy_svole_length,pprf_domain_size,pprf_point_count,pprf_leaves_per_sparse_polynomial,consumed_ot_count,base_ot_protocol_invocations,notes,p0_bytes_sent,p0_bytes_received,p1_bytes_sent,p1_bytes_received,total_comm_bytes,total_received_bytes,sent_received_delta_bytes,split_input_base_ot_bytes,split_input_payload_bytes,pprf_base_ot_bytes,pprf_payload_bytes,framing_bytes,bytes_per_rm_vole_coordinate,bits_per_base_field_rank_one_entry,split_input_comm_percent,pprf_comm_percent,transport,relation,security_mode,requested_N,generated_N,code_family,code_size,noise_weight,partition_count,size_per_partition,base_ot_count,pprf_instance_count,pprf_base_ot_count,base_noisy_vole_count,silent_extension_count,base_correlation_setup_ms,silent_extension_ms,local_output_mapping_ms,p0_cpu_work_ms,p1_cpu_work_ms,p0_peak_rss_bytes,p1_peak_rss_bytes,base_ot_bytes,base_noisy_vole_bytes,silent_payload_bytes,direct_base_ot_bytes,direct_payload_bytes,silent_base_ot_bytes,silent_base_noisy_vole_bytes,silent_extension_payload_bytes,bytes_per_svole_coordinate,bits_per_base_field_matrix_entry
2026-07-23T08:59:29.777559+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_VECTOR,INCLUDING_OT,2305843009213693951,61,64,128,2,12,4096,64,64,8,9,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,58.079,55.775999999999996,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,104.169,0.741,104.882,0.713,0.741,115.30899999999998,2,128,64,64,4096,2,2,tcp_two_process_loopback; tcp_two_process;,4220584,70888,70888,4220584,4291472,4291472,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,0,130.96533203125,1047.72265625,98.14590424917138,1.855027831942047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T08:59:30.245322+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,12,4096,64,64,8,-1,1,OK,measured,PASS,tcp-loopback,0,2,0,1,0,57.547000000000004,371.7,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,419.69800000000004,0.954,420.452,0.753,0.954,430.954,16,128,64,64,4096,16,16,tcp_two_process_loopback; tcp_two_process;,4403368,215704,215704,4403368,4619072,4619072,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,0,140.962890625,1127.703125,91.18506920870686,8.815796766103668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T08:59:31.029690+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,12,4096,64,64,8,0,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,58.201,371.0,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,419.53200000000004,0.9430000000000001,420.286,0.754,0.9430000000000001,430.898,16,128,64,64,4096,16,16,tcp_two_process_loopback; tcp_two_process;,4403368,215704,215704,4403368,4619072,4619072,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,0,140.962890625,1127.703125,91.18506920870686,8.815796766103668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T08:59:31.814014+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,12,4096,64,64,8,1,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,58.028999999999996,370.98199999999997,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,419.435,0.905,420.164,0.73,0.905,430.64599999999996,16,128,64,64,4096,16,16,tcp_two_process_loopback; tcp_two_process;,4403368,215704,215704,4403368,4619072,4619072,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,0,140.962890625,1127.703125,91.18506920870686,8.815796766103668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T08:59:32.598791+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,12,4096,64,64,8,2,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,57.818,370.153,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,418.34,0.9309999999999999,419.086,0.746,0.9309999999999999,429.64799999999997,16,128,64,64,4096,16,16,tcp_two_process_loopback; tcp_two_process;,4403368,215704,215704,4403368,4619072,4619072,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,0,140.962890625,1127.703125,91.18506920870686,8.815796766103668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T08:59:33.381590+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,12,4096,64,64,8,3,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,57.719,369.869,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,417.92,0.9470000000000001,418.69800000000004,0.741,0.9470000000000001,429.276,16,128,64,64,4096,16,16,tcp_two_process_loopback; tcp_two_process;,4403368,215704,215704,4403368,4619072,4619072,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,0,140.962890625,1127.703125,91.18506920870686,8.815796766103668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T08:59:34.165017+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,12,4096,64,64,8,4,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,57.858,369.505,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,417.763,0.925,418.506,0.743,0.925,429.031,16,128,64,64,4096,16,16,tcp_two_process_loopback; tcp_two_process;,4403368,215704,215704,4403368,4619072,4619072,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,0,140.962890625,1127.703125,91.18506920870686,8.815796766103668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T08:59:34.948105+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,12,4096,64,64,8,5,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,59.108000000000004,369.938,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,419.713,0.916,420.44599999999997,0.733,0.916,430.695,16,128,64,64,4096,16,16,tcp_two_process_loopback; tcp_two_process;,4403368,215704,215704,4403368,4619072,4619072,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,0,140.962890625,1127.703125,91.18506920870686,8.815796766103668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T08:59:35.733806+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,12,4096,64,64,8,6,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,58.305,371.926,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,420.528,0.94,421.273,0.745,0.94,431.916,16,128,64,64,4096,16,16,tcp_two_process_loopback; tcp_two_process;,4403368,215704,215704,4403368,4619072,4619072,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,0,140.962890625,1127.703125,91.18506920870686,8.815796766103668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T08:59:36.520585+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,12,4096,64,64,8,7,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,58.484,371.199,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,419.779,0.939,420.562,0.744,0.939,431.36600000000004,16,128,64,64,4096,16,16,tcp_two_process_loopback; tcp_two_process;,4403368,215704,215704,4403368,4619072,4619072,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,0,140.962890625,1127.703125,91.18506920870686,8.815796766103668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T08:59:37.306129+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,12,4096,64,64,8,8,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,57.954,370.947,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,419.499,0.949,420.248,0.749,0.949,430.59900000000005,16,128,64,64,4096,16,16,tcp_two_process_loopback; tcp_two_process;,4403368,215704,215704,4403368,4619072,4619072,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,0,140.962890625,1127.703125,91.18506920870686,8.815796766103668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T08:59:38.091273+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,12,4096,64,64,8,9,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,57.897999999999996,370.623,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,418.98,0.9309999999999999,419.725,0.745,0.9309999999999999,430.19699999999995,16,128,64,64,4096,16,16,tcp_two_process_loopback; tcp_two_process;,4403368,215704,215704,4403368,4619072,4619072,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,0,140.962890625,1127.703125,91.18506920870686,8.815796766103668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T08:59:38.875191+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_VECTOR,INCLUDING_OT,2305843009213693951,61,64,128,2,12,4096,64,64,16,-1,1,OK,measured,PASS,tcp-loopback,0,2,0,1,0,167.179,83.68599999999999,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,213.98600000000002,1.452,215.4,1.452,1.414,253.731,2,128,64,64,4096,2,2,tcp_two_process_loopback; tcp_two_process;,16803560,121064,121064,16803560,16924624,16924624,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,0,258.249267578125,2065.994140625,99.3362570418108,0.663979300219609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T08:59:39.456965+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_VECTOR,INCLUDING_OT,2305843009213693951,61,64,128,2,12,4096,64,64,16,0,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,166.927,83.438,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,213.52599999999998,1.411,214.93599999999998,1.411,1.41,253.186,2,128,64,64,4096,2,2,tcp_two_process_loopback; tcp_two_process;,16803560,121064,121064,16803560,16924624,16924624,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,0,258.249267578125,2065.994140625,99.3362570418108,0.663979300219609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T08:59:40.038237+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_VECTOR,INCLUDING_OT,2305843009213693951,61,64,128,2,12,4096,64,64,16,1,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,167.086,83.245,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,213.637,1.4040000000000001,215.025,1.4040000000000001,1.389,253.12400000000002,2,128,64,64,4096,2,2,tcp_two_process_loopback; tcp_two_process;,16803560,121064,121064,16803560,16924624,16924624,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,0,258.249267578125,2065.994140625,99.3362570418108,0.663979300219609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T08:59:40.618674+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_VECTOR,INCLUDING_OT,2305843009213693951,61,64,128,2,12,4096,64,64,16,2,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,166.298,83.413,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,212.865,1.413,214.26899999999998,1.413,1.4040000000000001,252.52800000000002,2,128,64,64,4096,2,2,tcp_two_process_loopback; tcp_two_process;,16803560,121064,121064,16803560,16924624,16924624,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,0,258.249267578125,2065.994140625,99.3362570418108,0.663979300219609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T08:59:41.199052+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_VECTOR,INCLUDING_OT,2305843009213693951,61,64,128,2,12,4096,64,64,16,3,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,166.78,83.46000000000001,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,213.404,1.4120000000000001,214.784,1.4120000000000001,1.38,253.032,2,128,64,64,4096,2,2,tcp_two_process_loopback; tcp_two_process;,16803560,121064,121064,16803560,16924624,16924624,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,0,258.249267578125,2065.994140625,99.3362570418108,0.663979300219609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T08:59:41.779906+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_VECTOR,INCLUDING_OT,2305843009213693951,61,64,128,2,12,4096,64,64,16,4,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,168.031,84.07900000000001,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,214.98000000000002,1.415,216.39,1.415,1.41,254.935,2,128,64,64,4096,2,2,tcp_two_process_loopback; tcp_two_process;,16803560,121064,121064,16803560,16924624,16924624,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,0,258.249267578125,2065.994140625,99.3362570418108,0.663979300219609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T08:59:42.363036+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_VECTOR,INCLUDING_OT,2305843009213693951,61,64,128,2,12,4096,64,64,16,5,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,165.667,83.15,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,212.27499999999998,1.405,213.664,1.405,1.389,251.61100000000002,2,128,64,64,4096,2,2,tcp_two_process_loopback; tcp_two_process;,16803560,121064,121064,16803560,16924624,16924624,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,0,258.249267578125,2065.994140625,99.3362570418108,0.663979300219609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T08:59:42.943054+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_VECTOR,INCLUDING_OT,2305843009213693951,61,64,128,2,12,4096,64,64,16,6,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,167.182,83.466,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,213.88199999999998,1.478,215.284,1.478,1.4020000000000001,253.52799999999996,2,128,64,64,4096,2,2,tcp_two_process_loopback; tcp_two_process;,16803560,121064,121064,16803560,16924624,16924624,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,0,258.249267578125,2065.994140625,99.3362570418108,0.663979300219609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
