timestamp,benchmark_source_commit,method,base_ot_mode,p,base_field_bits,base_coordinate_storage_bits,lambda,c,logN,N,t,domainSize,m,trial_index,warmup,status,data_source,correctness,pprf_instance_count,consumed_ot_count,base_ot_protocol_invocations,ot_generation_time_ms,ot_communication_bytes,pprf_only_time_ms,key_setup_wall_ms,pprf_setup_bytes,pprf_payload_bytes,total_comm_bytes,p0_peak_rss_bytes,p1_peak_rss_bytes,notes
2026-07-23T08:51:15.311938+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,8,1,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,99.30600000000001,99.30600000000001,96512,96512,96512,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:15.415570+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,8,2,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,101.14099999999999,101.14099999999999,96512,96512,96512,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:15.520821+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,8,3,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,99.461,99.461,96512,96512,96512,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:15.624443+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,8,4,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,100.941,100.941,96512,96512,96512,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:15.729375+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,8,5,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,99.868,99.868,96512,96512,96512,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:15.833184+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,8,6,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,100.584,100.584,96512,96512,96512,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:15.938091+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,8,7,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,100.95899999999999,100.95899999999999,96512,96512,96512,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:16.043842+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,8,8,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,100.55799999999999,100.55799999999999,96512,96512,96512,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:16.148925+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,8,9,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,99.32199999999999,99.32199999999999,96512,96512,96512,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:16.252418+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,8,-1,1,OK,measured,PASS,16,16,16,0.0,included_in_pprf_setup_bytes,763.681,763.681,542384,542384,542384,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:17.020465+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,8,0,0,OK,measured,PASS,16,16,16,0.0,included_in_pprf_setup_bytes,759.328,759.328,542384,542384,542384,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:17.786198+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,8,1,0,OK,measured,PASS,16,16,16,0.0,included_in_pprf_setup_bytes,770.178,770.178,542384,542384,542384,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:18.562702+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,8,2,0,OK,measured,PASS,16,16,16,0.0,included_in_pprf_setup_bytes,772.6800000000001,772.6800000000001,542384,542384,542384,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:19.341451+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,8,3,0,OK,measured,PASS,16,16,16,0.0,included_in_pprf_setup_bytes,765.929,765.929,542384,542384,542384,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:20.113737+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,8,4,0,OK,measured,PASS,16,16,16,0.0,included_in_pprf_setup_bytes,771.282,771.282,542384,542384,542384,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:20.890948+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,8,5,0,OK,measured,PASS,16,16,16,0.0,included_in_pprf_setup_bytes,761.9129999999999,761.9129999999999,542384,542384,542384,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:21.659077+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,8,6,0,OK,measured,PASS,16,16,16,0.0,included_in_pprf_setup_bytes,771.676,771.676,542384,542384,542384,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:22.436517+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,8,7,0,OK,measured,PASS,16,16,16,0.0,included_in_pprf_setup_bytes,760.199,760.199,542384,542384,542384,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:23.202984+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,8,8,0,OK,measured,PASS,16,16,16,0.0,included_in_pprf_setup_bytes,771.057,771.057,542384,542384,542384,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:23.980092+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,8,9,0,OK,measured,PASS,16,16,16,0.0,included_in_pprf_setup_bytes,761.197,761.197,542384,542384,542384,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:24.746740+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,16,-1,1,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,105.89,105.89,129280,129280,129280,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:24.857929+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,16,0,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,106.07600000000001,106.07600000000001,129280,129280,129280,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:24.968823+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,16,1,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,105.546,105.546,129280,129280,129280,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:25.078797+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,16,2,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,105.122,105.122,129280,129280,129280,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:25.187937+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,16,3,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,105.537,105.537,129280,129280,129280,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:25.297605+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,16,4,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,104.827,104.827,129280,129280,129280,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:25.406474+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,16,5,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,104.53,104.53,129280,129280,129280,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:25.514931+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,16,6,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,104.48599999999999,104.48599999999999,129280,129280,129280,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:25.623653+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,16,7,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,104.703,104.703,129280,129280,129280,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:25.732639+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,16,8,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,104.105,104.105,129280,129280,129280,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:25.840960+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,16,9,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,105.01,105.01,129280,129280,129280,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:25.950336+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,16,-1,1,OK,measured,PASS,32,32,32,0.0,included_in_pprf_setup_bytes,1547.0790000000002,1547.0790000000002,1084720,1084720,1084720,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:27.502557+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,16,0,0,OK,measured,PASS,32,32,32,0.0,included_in_pprf_setup_bytes,1528.515,1528.515,1084720,1084720,1084720,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:29.037579+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,16,1,0,OK,measured,PASS,32,32,32,0.0,included_in_pprf_setup_bytes,1524.8999999999999,1524.8999999999999,1084720,1084720,1084720,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:30.568955+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,16,2,0,OK,measured,PASS,32,32,32,0.0,included_in_pprf_setup_bytes,1533.066,1533.066,1084720,1084720,1084720,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:32.108532+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,16,3,0,OK,measured,PASS,32,32,32,0.0,included_in_pprf_setup_bytes,1539.525,1539.525,1084720,1084720,1084720,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:33.654037+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,16,4,0,OK,measured,PASS,32,32,32,0.0,included_in_pprf_setup_bytes,1514.8539999999998,1514.8539999999998,1084720,1084720,1084720,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:35.174734+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,16,5,0,OK,measured,PASS,32,32,32,0.0,included_in_pprf_setup_bytes,1534.335,1534.335,1084720,1084720,1084720,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:36.714878+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,16,6,0,OK,measured,PASS,32,32,32,0.0,included_in_pprf_setup_bytes,1531.433,1531.433,1084720,1084720,1084720,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:38.252203+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,16,7,0,OK,measured,PASS,32,32,32,0.0,included_in_pprf_setup_bytes,1514.126,1514.126,1084720,1084720,1084720,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:39.772095+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,16,8,0,OK,measured,PASS,32,32,32,0.0,included_in_pprf_setup_bytes,1514.787,1514.787,1084720,1084720,1084720,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:41.292636+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,16,9,0,OK,measured,PASS,32,32,32,0.0,included_in_pprf_setup_bytes,1504.625,1504.625,1084720,1084720,1084720,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:42.802982+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,-1,1,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,113.69500000000001,113.69500000000001,194816,194816,194816,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:42.922900+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,0,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,111.539,111.539,194816,194816,194816,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:43.039569+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,1,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,112.118,112.118,194816,194816,194816,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:43.156547+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,2,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,113.101,113.101,194816,194816,194816,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:43.274432+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,3,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,111.872,111.872,194816,194816,194816,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:43.391205+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,4,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,112.266,112.266,194816,194816,194816,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:43.508614+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,5,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,111.81099999999999,111.81099999999999,194816,194816,194816,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:43.625265+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,6,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,111.682,111.682,194816,194816,194816,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:43.741703+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,7,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,111.979,111.979,194816,194816,194816,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:43.858358+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,8,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,112.89,112.89,194816,194816,194816,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:43.975715+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,9,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,113.135,113.135,194816,194816,194816,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:44.093487+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,-1,1,OK,measured,PASS,64,64,64,0.0,included_in_pprf_setup_bytes,3040.4339999999997,3040.4339999999997,2169392,2169392,2169392,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:47.138398+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,0,0,OK,measured,PASS,64,64,64,0.0,included_in_pprf_setup_bytes,3062.78,3062.78,2169392,2169392,2169392,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:50.207019+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,1,0,OK,measured,PASS,64,64,64,0.0,included_in_pprf_setup_bytes,3025.553,3025.553,2169392,2169392,2169392,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:53.238353+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,2,0,OK,measured,PASS,64,64,64,0.0,included_in_pprf_setup_bytes,3024.306,3024.306,2169392,2169392,2169392,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:56.268976+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,3,0,OK,measured,PASS,64,64,64,0.0,included_in_pprf_setup_bytes,3028.4080000000004,3028.4080000000004,2169392,2169392,2169392,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:51:59.303219+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,4,0,OK,measured,PASS,64,64,64,0.0,included_in_pprf_setup_bytes,3031.225,3031.225,2169392,2169392,2169392,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:02.340247+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,5,0,OK,measured,PASS,64,64,64,0.0,included_in_pprf_setup_bytes,3028.244,3028.244,2169392,2169392,2169392,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:05.374263+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,6,0,OK,measured,PASS,64,64,64,0.0,included_in_pprf_setup_bytes,3032.83,3032.83,2169392,2169392,2169392,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:08.413042+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,7,0,OK,measured,PASS,64,64,64,0.0,included_in_pprf_setup_bytes,3029.6259999999997,3029.6259999999997,2169392,2169392,2169392,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:11.448615+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,8,0,OK,measured,PASS,64,64,64,0.0,included_in_pprf_setup_bytes,3029.153,3029.153,2169392,2169392,2169392,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:14.483627+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,9,0,OK,measured,PASS,64,64,64,0.0,included_in_pprf_setup_bytes,3030.455,3030.455,2169392,2169392,2169392,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:17.520037+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,-1,1,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,138.964,138.964,113408,113408,113408,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:17.665260+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,0,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,138.843,138.843,113408,113408,113408,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:17.809729+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,1,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,138.373,138.373,113408,113408,113408,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:17.953651+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,2,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,138.495,138.495,113408,113408,113408,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:18.097541+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,3,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,139.59099999999998,139.59099999999998,113408,113408,113408,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:18.242903+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,4,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,140.631,140.631,113408,113408,113408,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:18.390446+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,5,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,141.184,141.184,113408,113408,113408,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:18.537623+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,6,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,140.7,140.7,113408,113408,113408,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
