method,logN,m,metric,count,median,mean,stddev,q25,q75,min,max
RM_COORD,20,8,bits_per_base_field_rank_one_entry,10,4.92071533203125,4.92071533203125,0.0,4.92071533203125,4.92071533203125,4.92071533203125,4.92071533203125
RM_COORD,20,16,total_comm_bytes,10,18707968.0,18707968.0,0.0,18707968.0,18707968.0,18707968.0,18707968.0
RM_COORD,20,16,bytes_per_rm_vole_coordinate,10,1.115081787109375,1.115081787109375,0.0,1.115081787109375,1.115081787109375,1.115081787109375,1.115081787109375
RM_COORD,20,16,bits_per_base_field_rank_one_entry,10,8.920654296875,8.920654296875,0.0,8.920654296875,8.920654296875,8.920654296875,8.920654296875
RM_COORD,20,32,total_comm_bytes,10,70970240.0,70970240.0,0.0,70970240.0,70970240.0,70970240.0,70970240.0
RM_COORD,20,32,bytes_per_rm_vole_coordinate,10,2.1150779724121094,2.1150779724121094,0.0,2.1150779724121094,2.1150779724121094,2.1150779724121094,2.1150779724121094
RM_COORD,20,32,bits_per_base_field_rank_one_entry,10,16.920623779296875,16.920623779296875,0.0,16.920623779296875,16.920623779296875,16.920623779296875,16.920623779296875
RM_VECTOR,12,8,total_comm_bytes,10,4291472.0,4291472.0,0.0,4291472.0,4291472.0,4291472.0,4291472.0
RM_VECTOR,12,8,bytes_per_rm_vole_coordinate,10,130.96533203125,130.96533203125,0.0,130.96533203125,130.96533203125,130.96533203125,130.96533203125
RM_VECTOR,12,8,bits_per_base_field_rank_one_entry,10,1047.72265625,1047.72265625,0.0,1047.72265625,1047.72265625,1047.72265625,1047.72265625
RM_VECTOR,12,16,total_comm_bytes,10,16924624.0,16924624.0,0.0,16924624.0,16924624.0,16924624.0,16924624.0
RM_VECTOR,12,16,bytes_per_rm_vole_coordinate,10,258.249267578125,258.249267578125,0.0,258.249267578125,258.249267578125,258.249267578125,258.249267578125
RM_VECTOR,12,16,bits_per_base_field_rank_one_entry,10,2065.994140625,2065.994140625,0.0,2065.994140625,2065.994140625,2065.994140625,2065.994140625
RM_VECTOR,12,32,total_comm_bytes,10,67356752.0,67356752.0,0.0,67356752.0,67356752.0,67356752.0,67356752.0
RM_VECTOR,12,32,bytes_per_rm_vole_coordinate,10,513.8912353515625,513.8912353515625,0.0,513.8912353515625,513.8912353515625,513.8912353515625,513.8912353515625
RM_VECTOR,12,32,bits_per_base_field_rank_one_entry,10,4111.1298828125,4111.1298828125,0.0,4111.1298828125,4111.1298828125,4111.1298828125,4111.1298828125
