method,logN,m,metric,count,median,mean,stddev,q25,q75,min,max
RM_VECTOR,20,8,pprf_key_setup_ms,10,316.5765,316.8387,3.9924239935713763,313.955,320.4225,310.17,322.023
RM_VECTOR,20,8,setup_wall_ms,10,594.7305,592.4524,4.691980681024912,588.46975,595.915,584.601,598.255
RM_VECTOR,20,8,expand_wall_ms,10,338.58050000000003,338.7959,1.1236252291380562,338.1625,339.25575,337.399,341.09299999999996
RM_VECTOR,20,8,total_wall_ms,10,910.2705000000001,909.4173,4.691612185592492,905.3852499999999,912.7912499999999,902.3910000000001,915.416
RM_VECTOR,20,8,total_cpu_work_ms,10,1265.648,1266.9311,7.073077068087919,1261.90575,1272.65275,1257.467,1278.73
RM_VECTOR,20,16,split_input_setup_ms,10,396.21000000000004,395.9461,3.5230890943413047,394.5425,397.302,389.095,402.901
RM_VECTOR,20,16,pprf_key_setup_ms,10,514.881,514.9835,3.7055329276337297,512.8295,516.2772500000001,509.753,522.764
RM_VECTOR,20,16,setup_wall_ms,10,861.2964999999999,860.996,4.243345247430243,858.26775,863.8802499999999,853.793,867.986
RM_VECTOR,20,16,expand_wall_ms,10,693.793,694.3417,3.0835837754145774,692.4555,696.1179999999999,689.8689999999999,700.6949999999999
RM_VECTOR,20,16,total_wall_ms,10,1542.7775000000001,1540.6888,5.115289408560767,1538.25675,1543.32675,1531.2969999999998,1547.105
RM_VECTOR,20,16,total_cpu_work_ms,10,2284.971,2284.964,6.838993395717524,2281.1485,2291.1755,2274.1369999999997,2293.321
RM_VECTOR,20,32,split_input_setup_ms,10,646.4935,646.6278,1.9427191596659812,645.7194999999999,648.0980000000001,643.1510000000001,649.548
RM_VECTOR,20,32,pprf_key_setup_ms,10,946.7115,944.0919,5.370817637939309,939.533,948.307,936.082,949.6419999999999
RM_VECTOR,20,32,setup_wall_ms,10,1432.7775,1433.4001,4.804125714193739,1431.73825,1437.8965,1424.112,1438.972
RM_VECTOR,20,32,expand_wall_ms,10,1459.7725,1461.0102,7.159984959636552,1455.51125,1464.02875,1453.035,1476.368
RM_VECTOR,20,32,total_wall_ms,10,2882.7365,2885.1072,15.811920431539518,2874.68075,2893.4195000000004,2864.546,2915.3410000000003
RM_VECTOR,20,32,total_cpu_work_ms,10,4499.159,4499.185,14.383618962014904,4488.7695,4505.172,4482.647000000001,4530.379999999999
