tag,status_token,method,encoder,logN,N,m,trial_index,warmup,requested_N,generated_N,code_size,base_field_wht_s,coordinate_wht_m_s,pointwise_ops_s,output_materialization_s,total_s,ns_per_rm_vole_coordinate,ns_per_base_field_matrix_entry,notes,timestamp,benchmark_source_commit,status,base_field_encoder_ms,coordinate_encoder_ms,pointwise_ops_ms,output_materialization_ms,total_ms
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,12,4096,32,4,0,4096,4096,8432,0.000684,0.001295,0.000000,0.000297,0.002276,555.638167,17.363693,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.350149+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.684,1.295,0.0,0.297,2.276
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,12,4096,32,5,0,4096,4096,8432,0.000691,0.001363,0.000000,0.000296,0.002351,573.906959,17.934592,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.350163+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.691,1.363,0.0,0.296,2.351
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,12,4096,32,6,0,4096,4096,8432,0.000680,0.001299,0.000000,0.000296,0.002275,555.490942,17.359092,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.350177+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.68,1.299,0.0,0.296,2.275
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,12,4096,32,7,0,4096,4096,8432,0.000682,0.001295,0.000000,0.000297,0.002274,555.136467,17.348015,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.350194+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.6819999999999999,1.295,0.0,0.297,2.274
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,12,4096,32,8,0,4096,4096,8432,0.000683,0.001369,0.000000,0.000297,0.002349,573.508032,17.922126,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.350206+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.683,1.369,0.0,0.297,2.3489999999999998
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,12,4096,32,9,0,4096,4096,8432,0.000688,0.001372,0.000000,0.000299,0.002359,575.983222,17.999476,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.350218+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.6880000000000001,1.3719999999999999,0.0,0.299,2.359
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,8,0,1,16384,16384,16384,0.000146,0.001152,0.000391,0.000067,0.001755,107.143251,13.392906,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:01.506269+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.146,1.1520000000000001,0.391,0.067,1.7550000000000001
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,8,0,0,16384,16384,16384,0.000141,0.001156,0.000394,0.000067,0.001759,107.333619,13.416702,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:01.506312+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.14100000000000001,1.156,0.39399999999999996,0.067,1.759
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,8,1,0,16384,16384,16384,0.000144,0.001149,0.000394,0.000065,0.001752,106.908033,13.363504,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:01.506332+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.14400000000000002,1.149,0.39399999999999996,0.06499999999999999,1.752
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,8,2,0,16384,16384,16384,0.000142,0.001171,0.000405,0.000067,0.001786,108.978440,13.622305,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:01.506348+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.14200000000000002,1.171,0.40499999999999997,0.067,1.786
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,8,3,0,16384,16384,16384,0.000141,0.001180,0.000396,0.000066,0.001785,108.922194,13.615274,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:01.506364+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.14100000000000001,1.1800000000000002,0.39599999999999996,0.066,1.785
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,8,4,0,16384,16384,16384,0.000140,0.001143,0.000395,0.000064,0.001743,106.355401,13.294425,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:01.506379+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.13999999999999999,1.143,0.395,0.064,1.7429999999999999
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,8,5,0,16384,16384,16384,0.000141,0.001147,0.000405,0.000064,0.001757,107.261826,13.407728,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:01.506392+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.14100000000000001,1.147,0.40499999999999997,0.064,1.7570000000000001
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,8,6,0,16384,16384,16384,0.000149,0.001145,0.000395,0.000064,0.001753,106.971356,13.371420,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:01.506408+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.149,1.145,0.395,0.064,1.753
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,8,7,0,16384,16384,16384,0.000142,0.001149,0.000395,0.000063,0.001749,106.736167,13.342021,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:01.506421+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.14200000000000002,1.149,0.395,0.063,1.7489999999999999
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,8,8,0,16384,16384,16384,0.000139,0.001173,0.000406,0.000067,0.001785,108.963263,13.620408,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:01.506437+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.13899999999999998,1.173,0.406,0.067,1.785
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,8,9,0,16384,16384,16384,0.000151,0.001169,0.000395,0.000066,0.001780,108.656593,13.582074,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:01.506451+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.15100000000000002,1.1689999999999998,0.395,0.066,1.7799999999999998
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,8,0,1,16384,16384,33232,0.002725,0.005637,0.000000,0.000283,0.008646,527.708863,65.963608,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.506463+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.725,5.637,0.0,0.283,8.645999999999999
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,8,0,0,16384,16384,33232,0.002731,0.005696,0.000000,0.000249,0.008677,529.581769,66.197721,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.506478+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.731,5.696,0.0,0.24899999999999997,8.677000000000001
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,8,1,0,16384,16384,33232,0.002706,0.005673,0.000000,0.000241,0.008620,526.122676,65.765335,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.506507+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.706,5.673,0.0,0.241,8.62
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,8,2,0,16384,16384,33232,0.002697,0.005681,0.000000,0.000239,0.008617,525.925287,65.740661,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.506523+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.697,5.681,0.0,0.23900000000000002,8.616999999999999
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,8,3,0,16384,16384,33232,0.002675,0.005644,0.000000,0.000239,0.008558,522.367969,65.295996,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.506535+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.675,5.644,0.0,0.23900000000000002,8.558
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,8,4,0,16384,16384,33232,0.002722,0.005666,0.000000,0.000251,0.008640,527.345804,65.918226,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.506547+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.722,5.666,0.0,0.251,8.64
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,8,5,0,16384,16384,33232,0.002744,0.005636,0.000000,0.000238,0.008618,526.024962,65.753120,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.506562+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.7439999999999998,5.636,0.0,0.23800000000000002,8.618
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,8,6,0,16384,16384,33232,0.002793,0.005671,0.000000,0.000240,0.008704,531.259360,66.407420,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.506574+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.7929999999999997,5.671,0.0,0.24000000000000002,8.704
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,8,7,0,16384,16384,33232,0.002711,0.005611,0.000000,0.000240,0.008563,522.671371,65.333921,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.506586+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.711,5.611,0.0,0.24000000000000002,8.562999999999999
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,8,8,0,16384,16384,33232,0.002682,0.005737,0.000000,0.000251,0.008671,529.237042,66.154630,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.506617+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.682,5.737,0.0,0.251,8.671
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,8,9,0,16384,16384,33232,0.002704,0.005598,0.000000,0.000253,0.008556,522.193432,65.274179,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.506632+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.7039999999999997,5.598,0.0,0.253,8.556
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,16,0,1,16384,16384,16384,0.000144,0.002373,0.000781,0.000166,0.003465,211.477158,13.217322,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:01.765054+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.14400000000000002,2.373,0.781,0.166,3.4650000000000003
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,16,0,0,16384,16384,16384,0.000141,0.002330,0.000817,0.000158,0.003447,210.397275,13.149830,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:01.765096+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.14100000000000001,2.33,0.8170000000000001,0.158,3.447
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,16,1,0,16384,16384,16384,0.000175,0.002324,0.000790,0.000159,0.003448,210.428595,13.151787,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:01.765113+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.175,2.3240000000000003,0.79,0.159,3.448
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,16,2,0,16384,16384,16384,0.000141,0.002373,0.000782,0.000166,0.003461,211.272152,13.204509,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:01.765131+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.14100000000000001,2.373,0.782,0.166,3.4610000000000003
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,16,3,0,16384,16384,16384,0.000141,0.002324,0.000829,0.000157,0.003452,210.695049,13.168441,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:01.765145+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.14100000000000001,2.3240000000000003,0.829,0.157,3.4520000000000004
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,16,4,0,16384,16384,16384,0.000141,0.002362,0.000791,0.000157,0.003452,210.675836,13.167240,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:01.765158+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.14100000000000001,2.362,0.791,0.157,3.4520000000000004
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,16,5,0,16384,16384,16384,0.000141,0.002348,0.000792,0.000157,0.003439,209.876049,13.117253,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:01.765174+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.14100000000000001,2.348,0.7919999999999999,0.157,3.439
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,16,6,0,16384,16384,16384,0.000141,0.002369,0.000864,0.000155,0.003529,215.410466,13.463154,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:01.765188+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.14100000000000001,2.369,0.864,0.155,3.529
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,16,7,0,16384,16384,16384,0.000141,0.002387,0.000792,0.000156,0.003476,212.127986,13.257999,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:01.765202+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.14100000000000001,2.387,0.7919999999999999,0.156,3.476
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,16,8,0,16384,16384,16384,0.000141,0.002350,0.000792,0.000158,0.003441,210.052065,13.128254,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:01.765217+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.14100000000000001,2.35,0.7919999999999999,0.158,3.441
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,16,9,0,16384,16384,16384,0.000150,0.002321,0.000827,0.000154,0.003452,210.662847,13.166428,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:01.765231+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.15,2.321,0.8270000000000001,0.154,3.4520000000000004
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,16,0,1,16384,16384,33232,0.002719,0.009483,0.000000,0.000871,0.013073,797.882393,49.867650,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.765243+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.719,9.483,0.0,0.871,13.073
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,16,0,0,16384,16384,33232,0.002722,0.009424,0.000000,0.000879,0.013025,795.003643,49.687728,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.765261+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.722,9.424,0.0,0.879,13.025
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,16,1,0,16384,16384,33232,0.002702,0.009415,0.000000,0.000872,0.012989,792.782032,49.548877,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.765274+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.702,9.415,0.0,0.8720000000000001,12.989
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,16,2,0,16384,16384,33232,0.002715,0.009408,0.000000,0.000870,0.012993,793.055790,49.565987,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.765289+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.715,9.408,0.0,0.87,12.992999999999999
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,16,3,0,16384,16384,33232,0.002718,0.009437,0.000000,0.000859,0.013015,794.347585,49.646724,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.765302+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.718,9.437,0.0,0.859,13.015
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,16,4,0,16384,16384,33232,0.002696,0.009537,0.000000,0.000884,0.013117,800.617784,50.038611,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.765314+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.696,9.537,0.0,0.884,13.117
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,16,5,0,16384,16384,33232,0.002705,0.009440,0.000000,0.000861,0.013007,793.895140,49.618446,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.765328+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.705,9.440000000000001,0.0,0.861,13.007
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,16,6,0,16384,16384,33232,0.002703,0.009450,0.000000,0.000862,0.013016,794.452944,49.653309,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.765341+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.7030000000000003,9.45,0.0,0.862,13.016
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,16,7,0,16384,16384,33232,0.002697,0.009487,0.000000,0.000860,0.013045,796.178597,49.761162,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.765354+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.697,9.487,0.0,0.86,13.045
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,16,8,0,16384,16384,33232,0.002700,0.009440,0.000000,0.000859,0.013000,793.434822,49.589676,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.765367+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.7,9.440000000000001,0.0,0.859,13.0
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,16,9,0,16384,16384,33232,0.002691,0.009448,0.000000,0.000862,0.013001,793.498174,49.593636,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:01.765382+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.691,9.448,0.0,0.862,13.001000000000001
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,32,0,1,16384,16384,16384,0.000145,0.004655,0.001569,0.000337,0.006706,409.303283,12.790728,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:02.103819+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.145,4.655,1.5690000000000002,0.337,6.706
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,32,0,0,16384,16384,16384,0.000149,0.004632,0.001607,0.000320,0.006708,409.449541,12.795298,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:02.103866+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.149,4.632,1.607,0.32,6.708
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,32,1,0,16384,16384,16384,0.000141,0.004649,0.001610,0.000320,0.006721,410.205132,12.818910,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:02.103884+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.14100000000000001,4.649,1.61,0.32,6.721
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,32,2,0,16384,16384,16384,0.000141,0.004674,0.001575,0.000318,0.006708,409.425922,12.794560,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:02.103898+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.14100000000000001,4.674,1.575,0.318,6.708
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,32,3,0,16384,16384,16384,0.000141,0.004638,0.001566,0.000328,0.006674,407.336358,12.729261,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:02.103913+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.14100000000000001,4.638,1.5659999999999998,0.328,6.674
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,32,4,0,16384,16384,16384,0.000141,0.004644,0.001565,0.000342,0.006692,408.472630,12.764770,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:02.103926+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.14100000000000001,4.644,1.565,0.342,6.692
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,32,5,0,16384,16384,16384,0.000142,0.004641,0.001596,0.000331,0.006710,409.567377,12.798981,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:02.103941+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.14200000000000002,4.641,1.596,0.331,6.71
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,32,6,0,16384,16384,16384,0.000142,0.004632,0.001606,0.000319,0.006699,408.865901,12.777059,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:02.103956+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.14200000000000002,4.632,1.606,0.319,6.699
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,32,7,0,16384,16384,16384,0.000170,0.004629,0.001577,0.000319,0.006695,408.647395,12.770231,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:02.103968+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.17,4.6290000000000004,1.577,0.319,6.695
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,32,8,0,16384,16384,16384,0.000152,0.004637,0.001577,0.000321,0.006688,408.194467,12.756077,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:02.103984+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.152,4.637,1.577,0.321,6.688000000000001
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,14,16384,32,9,0,16384,16384,16384,0.000142,0.004649,0.001577,0.000333,0.006700,408.951479,12.779734,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:02.103998+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.14200000000000002,4.649,1.577,0.333,6.7
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,32,0,1,16384,16384,33232,0.002728,0.006029,0.000000,0.001820,0.010578,645.613284,20.175415,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:02.104013+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.7279999999999998,6.029,0.0,1.82,10.578000000000001
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,32,0,0,16384,16384,33232,0.002706,0.006045,0.000000,0.001785,0.010536,643.078124,20.096191,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:02.104027+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.706,6.045,0.0,1.785,10.536
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,32,1,0,16384,16384,33232,0.002685,0.005917,0.000000,0.001732,0.010335,630.814839,19.712964,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:02.104049+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.685,5.917000000000001,0.0,1.732,10.335
