timestamp,benchmark_source_commit,tag,method,setup_mode,backend,network_profile,network,mode,trial_index,warmup,status,correctness,logN,N,t,m,reps,p0_split_input_setup_ms,p1_split_input_setup_ms,split_input_phase_wall_ms,split_input_phase_wall_definition,p0_pprf_setup_ms,p1_pprf_setup_ms,pprf_key_setup_wall_ms,p0_expand_ms,p1_expand_ms,expand_wall_ms,setup_wall_ms,total_wall_ms,base_correlation_setup_ms,silent_extension_ms,local_output_mapping_ms,p0_bytes_sent,p1_bytes_sent,total_comm_bytes,bytes_per_rm_vole_coordinate,split_input_bytes,pprf_bytes,split_input_base_ot_mode,coeff_ot_encrypted_pair_count,coeff_ot_encrypted_payload_send_calls,coeff_ot_encrypted_payload_flush_count,coeff_ot_encrypted_payload_bytes,coeff_ot_encrypted_payload_bytes_per_send,coeff_ot_protocol_round_count,notes,network_label
2026-07-26T08:31:23.408922+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,RMVOLE_NET_BENCH,RM_VECTOR_OPT,split-input-coeff-ot,vector,FAST,tcp-loopback,bench,-1,1,OK,PASS,14,16384,64,8,1,32.287000000000006,25.209,32.287000000000006,"max(P0,P1)_same_phase",69.913,72.197,72.197,3.184,2.979,3.184,104.48400000000001,105.384,0.0,0.0,0.0,159921,1315329,1475168,11.254638671875,1378624,96626,INCLUDING_BASE_OT,7808,1,1,999424,999424,3,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand,emulated TCP network
2026-07-26T08:31:23.761937+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,RMVOLE_NET_BENCH,RM_VECTOR_OPT,split-input-coeff-ot,vector,FAST,tcp-loopback,bench,0,0,OK,PASS,14,16384,64,8,1,32.291,25.201999999999998,32.291,"max(P0,P1)_same_phase",70.056,72.185,72.185,3.236,3.016,3.236,104.476,105.583,0.0,0.0,0.0,159921,1315329,1475168,11.254638671875,1378624,96626,INCLUDING_BASE_OT,7808,1,1,999424,999424,3,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand,emulated TCP network
2026-07-26T08:31:24.115430+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,RMVOLE_NET_BENCH,RM_VECTOR_OPT,split-input-coeff-ot,vector,FAST,tcp-loopback,bench,1,0,OK,PASS,14,16384,64,8,1,32.498,25.413,32.498,"max(P0,P1)_same_phase",69.74600000000001,71.999,71.999,3.1879999999999997,2.969,3.1879999999999997,104.49699999999999,105.431,0.0,0.0,0.0,159921,1315329,1475168,11.254638671875,1378624,96626,INCLUDING_BASE_OT,7808,1,1,999424,999424,3,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand,emulated TCP network
2026-07-26T08:31:24.468412+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,RMVOLE_NET_BENCH,RM_VECTOR_OPT,split-input-coeff-ot,vector,FAST,tcp-loopback,bench,2,0,OK,PASS,14,16384,64,8,1,32.409,25.187,32.409,"max(P0,P1)_same_phase",69.488,71.946,71.946,3.17,2.9659999999999997,3.17,104.35499999999999,105.067,0.0,0.0,0.0,159921,1315329,1475168,11.254638671875,1378624,96626,INCLUDING_BASE_OT,7808,1,1,999424,999424,3,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand,emulated TCP network
2026-07-26T08:31:24.821302+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,RMVOLE_NET_BENCH,RM_VECTOR_OPT,split-input-coeff-ot,vector,FAST,tcp-loopback,bench,3,0,OK,PASS,14,16384,64,8,1,33.985,26.493,33.985,"max(P0,P1)_same_phase",71.70899999999999,74.444,74.444,3.1809999999999996,2.977,3.1809999999999996,108.429,108.874,0.0,0.0,0.0,159921,1315329,1475168,11.254638671875,1378624,96626,INCLUDING_BASE_OT,7808,1,1,999424,999424,3,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand,emulated TCP network
2026-07-26T08:31:25.174395+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,RMVOLE_NET_BENCH,RM_VECTOR_OPT,split-input-coeff-ot,vector,FAST,tcp-loopback,bench,4,0,OK,PASS,14,16384,64,8,1,32.455999999999996,25.430999999999997,32.455999999999996,"max(P0,P1)_same_phase",69.99600000000001,72.088,72.088,3.1679999999999997,3.009,3.1679999999999997,104.54399999999998,105.62,0.0,0.0,0.0,159921,1315329,1475168,11.254638671875,1378624,96626,INCLUDING_BASE_OT,7808,1,1,999424,999424,3,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand,emulated TCP network
2026-07-26T08:31:25.527491+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,RMVOLE_NET_BENCH,RM_VECTOR_OPT,split-input-coeff-ot,vector,FAST,tcp-loopback,bench,5,0,OK,PASS,14,16384,64,8,1,32.126000000000005,25.023,32.126000000000005,"max(P0,P1)_same_phase",69.68100000000001,71.997,71.997,3.1470000000000002,3.008,3.1470000000000002,104.123,104.95500000000001,0.0,0.0,0.0,159921,1315329,1475168,11.254638671875,1378624,96626,INCLUDING_BASE_OT,7808,1,1,999424,999424,3,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand,emulated TCP network
2026-07-26T08:31:25.880407+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,RMVOLE_NET_BENCH,RM_VECTOR_OPT,split-input-coeff-ot,vector,FAST,tcp-loopback,bench,6,0,OK,PASS,14,16384,64,8,1,32.106,25.029,32.106,"max(P0,P1)_same_phase",70.613,72.589,72.589,3.3249999999999997,3.115,3.3249999999999997,104.695,106.044,0.0,0.0,0.0,159921,1315329,1475168,11.254638671875,1378624,96626,INCLUDING_BASE_OT,7808,1,1,999424,999424,3,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand,emulated TCP network
2026-07-26T08:31:26.233860+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,RMVOLE_NET_BENCH,RM_VECTOR_OPT,split-input-coeff-ot,vector,FAST,tcp-loopback,bench,7,0,OK,PASS,14,16384,64,8,1,32.293,25.266000000000002,32.293,"max(P0,P1)_same_phase",69.823,72.03,72.03,3.159,2.993,3.159,104.32300000000001,105.27499999999999,0.0,0.0,0.0,159921,1315329,1475168,11.254638671875,1378624,96626,INCLUDING_BASE_OT,7808,1,1,999424,999424,3,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand,emulated TCP network
2026-07-26T08:31:26.587059+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,RMVOLE_NET_BENCH,RM_VECTOR_OPT,split-input-coeff-ot,vector,FAST,tcp-loopback,bench,8,0,OK,PASS,14,16384,64,8,1,32.306000000000004,25.247,32.306000000000004,"max(P0,P1)_same_phase",69.88,72.103,72.103,3.161,2.997,3.161,104.40899999999999,105.347,0.0,0.0,0.0,159921,1315329,1475168,11.254638671875,1378624,96626,INCLUDING_BASE_OT,7808,1,1,999424,999424,3,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand,emulated TCP network
2026-07-26T08:31:26.940099+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,RMVOLE_NET_BENCH,RM_VECTOR_OPT,split-input-coeff-ot,vector,FAST,tcp-loopback,bench,9,0,OK,PASS,14,16384,64,8,1,32.424,25.237,32.424,"max(P0,P1)_same_phase",69.87100000000001,72.255,72.255,3.199,2.98,3.199,104.679,105.494,0.0,0.0,0.0,159921,1315329,1475168,11.254638671875,1378624,96626,INCLUDING_BASE_OT,7808,1,1,999424,999424,3,tcp_two_process; p0_coeff_bit_ot_receiver; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_coeff_bit_ot_sender; SPLIT_COEFF_OT; one_batched_Kos_chosen_message_OT; vector_fixed_prime_setup; local_expand,emulated TCP network
2026-07-26T08:31:27.643587+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,SILENT_SVOLE_TCP,SILENT_SVOLE,,,FAST,tcp-loopback,bench,-1,1,OK,PASS,14,16384,64,8,1,464.536,442.702,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,464.536,464.536,434.382,110.597,0.0,8190160,135800,8325896,63.52154541015625,0,0,,0,0,0,0,0,0,"tcp_two_process; libOTe_SilentVole; semi_honest_128; MultType=ExConv7x24; BaseElem=u64; ExtElem=array<u64,M>; x=c; Z0=a; Z1=-b; tcp_two_process; libOTe_SilentVole; semi_honest_128; MultType=ExConv7x24; BaseElem=u64; ExtElem=array<u64,M>; x=c; Z0=a; Z1=-b",emulated TCP network
2026-07-26T08:31:28.347455+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,SILENT_SVOLE_TCP,SILENT_SVOLE,,,FAST,tcp-loopback,bench,0,0,OK,PASS,14,16384,64,8,1,464.841,443.781,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,464.841,464.841,435.444,110.35499999999999,0.0,8190160,135800,8325896,63.52154541015625,0,0,,0,0,0,0,0,0,"tcp_two_process; libOTe_SilentVole; semi_honest_128; MultType=ExConv7x24; BaseElem=u64; ExtElem=array<u64,M>; x=c; Z0=a; Z1=-b; tcp_two_process; libOTe_SilentVole; semi_honest_128; MultType=ExConv7x24; BaseElem=u64; ExtElem=array<u64,M>; x=c; Z0=a; Z1=-b",emulated TCP network
2026-07-26T08:31:29.051223+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,SILENT_SVOLE_TCP,SILENT_SVOLE,,,FAST,tcp-loopback,bench,1,0,OK,PASS,14,16384,64,8,1,465.118,439.15900000000005,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,465.117,465.118,430.741,110.82400000000001,0.0,8190160,135800,8325896,63.52154541015625,0,0,,0,0,0,0,0,0,"tcp_two_process; libOTe_SilentVole; semi_honest_128; MultType=ExConv7x24; BaseElem=u64; ExtElem=array<u64,M>; x=c; Z0=a; Z1=-b; tcp_two_process; libOTe_SilentVole; semi_honest_128; MultType=ExConv7x24; BaseElem=u64; ExtElem=array<u64,M>; x=c; Z0=a; Z1=-b",emulated TCP network
2026-07-26T08:31:29.755015+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,SILENT_SVOLE_TCP,SILENT_SVOLE,,,FAST,tcp-loopback,bench,2,0,OK,PASS,14,16384,64,8,1,464.875,442.768,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,464.87500000000006,464.875,434.43100000000004,110.362,0.0,8190160,135800,8325896,63.52154541015625,0,0,,0,0,0,0,0,0,"tcp_two_process; libOTe_SilentVole; semi_honest_128; MultType=ExConv7x24; BaseElem=u64; ExtElem=array<u64,M>; x=c; Z0=a; Z1=-b; tcp_two_process; libOTe_SilentVole; semi_honest_128; MultType=ExConv7x24; BaseElem=u64; ExtElem=array<u64,M>; x=c; Z0=a; Z1=-b",emulated TCP network
2026-07-26T08:31:30.458962+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,SILENT_SVOLE_TCP,SILENT_SVOLE,,,FAST,tcp-loopback,bench,3,0,OK,PASS,14,16384,64,8,1,465.362,443.548,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,465.362,465.362,435.229,109.63199999999999,0.0,8190160,135800,8325896,63.52154541015625,0,0,,0,0,0,0,0,0,"tcp_two_process; libOTe_SilentVole; semi_honest_128; MultType=ExConv7x24; BaseElem=u64; ExtElem=array<u64,M>; x=c; Z0=a; Z1=-b; tcp_two_process; libOTe_SilentVole; semi_honest_128; MultType=ExConv7x24; BaseElem=u64; ExtElem=array<u64,M>; x=c; Z0=a; Z1=-b",emulated TCP network
2026-07-26T08:31:31.163148+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,SILENT_SVOLE_TCP,SILENT_SVOLE,,,FAST,tcp-loopback,bench,4,0,OK,PASS,14,16384,64,8,1,464.409,442.59900000000005,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,464.40899999999993,464.409,434.289,110.61200000000001,0.0,8190160,135800,8325896,63.52154541015625,0,0,,0,0,0,0,0,0,"tcp_two_process; libOTe_SilentVole; semi_honest_128; MultType=ExConv7x24; BaseElem=u64; ExtElem=array<u64,M>; x=c; Z0=a; Z1=-b; tcp_two_process; libOTe_SilentVole; semi_honest_128; MultType=ExConv7x24; BaseElem=u64; ExtElem=array<u64,M>; x=c; Z0=a; Z1=-b",emulated TCP network
2026-07-26T08:31:31.866824+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,SILENT_SVOLE_TCP,SILENT_SVOLE,,,FAST,tcp-loopback,bench,5,0,OK,PASS,14,16384,64,8,1,465.941,443.609,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,465.941,465.941,435.218,110.856,0.0,8190160,135800,8325896,63.52154541015625,0,0,,0,0,0,0,0,0,"tcp_two_process; libOTe_SilentVole; semi_honest_128; MultType=ExConv7x24; BaseElem=u64; ExtElem=array<u64,M>; x=c; Z0=a; Z1=-b; tcp_two_process; libOTe_SilentVole; semi_honest_128; MultType=ExConv7x24; BaseElem=u64; ExtElem=array<u64,M>; x=c; Z0=a; Z1=-b",emulated TCP network
2026-07-26T08:31:32.570654+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,SILENT_SVOLE_TCP,SILENT_SVOLE,,,FAST,tcp-loopback,bench,6,0,OK,PASS,14,16384,64,8,1,464.787,442.716,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,464.787,464.787,434.321,110.869,0.0,8190160,135800,8325896,63.52154541015625,0,0,,0,0,0,0,0,0,"tcp_two_process; libOTe_SilentVole; semi_honest_128; MultType=ExConv7x24; BaseElem=u64; ExtElem=array<u64,M>; x=c; Z0=a; Z1=-b; tcp_two_process; libOTe_SilentVole; semi_honest_128; MultType=ExConv7x24; BaseElem=u64; ExtElem=array<u64,M>; x=c; Z0=a; Z1=-b",emulated TCP network
2026-07-26T08:31:33.274263+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,SILENT_SVOLE_TCP,SILENT_SVOLE,,,FAST,tcp-loopback,bench,7,0,OK,PASS,14,16384,64,8,1,465.264,442.268,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,465.264,465.264,433.907,110.705,0.0,8190160,135800,8325896,63.52154541015625,0,0,,0,0,0,0,0,0,"tcp_two_process; libOTe_SilentVole; semi_honest_128; MultType=ExConv7x24; BaseElem=u64; ExtElem=array<u64,M>; x=c; Z0=a; Z1=-b; tcp_two_process; libOTe_SilentVole; semi_honest_128; MultType=ExConv7x24; BaseElem=u64; ExtElem=array<u64,M>; x=c; Z0=a; Z1=-b",emulated TCP network
2026-07-26T08:31:33.977918+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,SILENT_SVOLE_TCP,SILENT_SVOLE,,,FAST,tcp-loopback,bench,8,0,OK,PASS,14,16384,64,8,1,465.22799999999995,437.886,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,465.22799999999995,465.22799999999995,429.502,111.16,0.0,8190160,135800,8325896,63.52154541015625,0,0,,0,0,0,0,0,0,"tcp_two_process; libOTe_SilentVole; semi_honest_128; MultType=ExConv7x24; BaseElem=u64; ExtElem=array<u64,M>; x=c; Z0=a; Z1=-b; tcp_two_process; libOTe_SilentVole; semi_honest_128; MultType=ExConv7x24; BaseElem=u64; ExtElem=array<u64,M>; x=c; Z0=a; Z1=-b",emulated TCP network
2026-07-26T08:31:34.681665+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,SILENT_SVOLE_TCP,SILENT_SVOLE,,,FAST,tcp-loopback,bench,9,0,OK,PASS,14,16384,64,8,1,464.815,441.808,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,464.815,464.815,433.462,110.247,0.0,8190160,135800,8325896,63.52154541015625,0,0,,0,0,0,0,0,0,"tcp_two_process; libOTe_SilentVole; semi_honest_128; MultType=ExConv7x24; BaseElem=u64; ExtElem=array<u64,M>; x=c; Z0=a; Z1=-b; tcp_two_process; libOTe_SilentVole; semi_honest_128; MultType=ExConv7x24; BaseElem=u64; ExtElem=array<u64,M>; x=c; Z0=a; Z1=-b",emulated TCP network
2026-07-26T08:31:35.034892+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,RMVOLE_NET_BENCH,RM_VECTOR_GENERIC_SPLIT,split-input-vole,vector,FAST,tcp-loopback,bench,-1,1,OK,PASS,14,16384,64,8,1,47.515,61.352,61.352,"max(P0,P1)_same_phase",80.58200000000001,64.277,80.58200000000001,3.233,3.053,3.233,141.934,131.33100000000002,0.0,0.0,0.0,4229297,79089,4308304,32.8697509765625,4211760,96626,,0,0,0,0,0,0,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand",emulated TCP network
2026-07-26T08:31:35.387873+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,RMVOLE_NET_BENCH,RM_VECTOR_GENERIC_SPLIT,split-input-vole,vector,FAST,tcp-loopback,bench,0,0,OK,PASS,14,16384,64,8,1,47.351,61.37,61.37,"max(P0,P1)_same_phase",80.885,64.473,80.885,3.255,2.984,3.255,142.255,131.492,0.0,0.0,0.0,4229297,79089,4308304,32.8697509765625,4211760,96626,,0,0,0,0,0,0,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand",emulated TCP network
2026-07-26T08:31:35.740864+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,RMVOLE_NET_BENCH,RM_VECTOR_GENERIC_SPLIT,split-input-vole,vector,FAST,tcp-loopback,bench,1,0,OK,PASS,14,16384,64,8,1,47.319,61.229,61.229,"max(P0,P1)_same_phase",80.796,64.50200000000001,80.796,3.274,2.999,3.274,142.025,131.388,0.0,0.0,0.0,4229297,79089,4308304,32.8697509765625,4211760,96626,,0,0,0,0,0,0,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand",emulated TCP network
2026-07-26T08:31:36.093983+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,RMVOLE_NET_BENCH,RM_VECTOR_GENERIC_SPLIT,split-input-vole,vector,FAST,tcp-loopback,bench,2,0,OK,PASS,14,16384,64,8,1,47.455,61.357,61.357,"max(P0,P1)_same_phase",80.72,64.33999999999999,80.72,3.32,3.038,3.32,142.077,131.495,0.0,0.0,0.0,4229297,79089,4308304,32.8697509765625,4211760,96626,,0,0,0,0,0,0,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand",emulated TCP network
2026-07-26T08:31:36.447209+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,RMVOLE_NET_BENCH,RM_VECTOR_GENERIC_SPLIT,split-input-vole,vector,FAST,tcp-loopback,bench,3,0,OK,PASS,14,16384,64,8,1,47.728,61.712,61.712,"max(P0,P1)_same_phase",80.21000000000001,63.899,80.21000000000001,3.27,2.9949999999999997,3.27,141.92200000000003,131.207,0.0,0.0,0.0,4229297,79089,4308304,32.8697509765625,4211760,96626,,0,0,0,0,0,0,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand",emulated TCP network
2026-07-26T08:31:36.800390+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,RMVOLE_NET_BENCH,RM_VECTOR_GENERIC_SPLIT,split-input-vole,vector,FAST,tcp-loopback,bench,4,0,OK,PASS,14,16384,64,8,1,47.551,61.506,61.506,"max(P0,P1)_same_phase",80.217,63.87,80.217,3.2880000000000003,3.016,3.2880000000000003,141.723,131.056,0.0,0.0,0.0,4229297,79089,4308304,32.8697509765625,4211760,96626,,0,0,0,0,0,0,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand",emulated TCP network
2026-07-26T08:31:37.153968+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,RMVOLE_NET_BENCH,RM_VECTOR_GENERIC_SPLIT,split-input-vole,vector,FAST,tcp-loopback,bench,5,0,OK,PASS,14,16384,64,8,1,47.910000000000004,62.098,62.098,"max(P0,P1)_same_phase",80.40799999999999,63.717,80.40799999999999,3.312,3.045,3.312,142.50599999999997,131.63,0.0,0.0,0.0,4229297,79089,4308304,32.8697509765625,4211760,96626,,0,0,0,0,0,0,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand",emulated TCP network
2026-07-26T08:31:37.507283+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,RMVOLE_NET_BENCH,RM_VECTOR_GENERIC_SPLIT,split-input-vole,vector,FAST,tcp-loopback,bench,6,0,OK,PASS,14,16384,64,8,1,47.697,61.677,61.677,"max(P0,P1)_same_phase",80.879,64.516,80.879,3.271,2.991,3.271,142.556,131.84699999999998,0.0,0.0,0.0,4229297,79089,4308304,32.8697509765625,4211760,96626,,0,0,0,0,0,0,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand",emulated TCP network
2026-07-26T08:31:37.860424+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,RMVOLE_NET_BENCH,RM_VECTOR_GENERIC_SPLIT,split-input-vole,vector,FAST,tcp-loopback,bench,7,0,OK,PASS,14,16384,64,8,1,47.513,61.508,61.508,"max(P0,P1)_same_phase",81.107,64.72999999999999,81.107,3.291,3.02,3.291,142.615,131.911,0.0,0.0,0.0,4229297,79089,4308304,32.8697509765625,4211760,96626,,0,0,0,0,0,0,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand",emulated TCP network
2026-07-26T08:31:38.213832+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,RMVOLE_NET_BENCH,RM_VECTOR_GENERIC_SPLIT,split-input-vole,vector,FAST,tcp-loopback,bench,8,0,OK,PASS,14,16384,64,8,1,47.737,62.062,62.062,"max(P0,P1)_same_phase",81.653,64.871,81.653,3.286,3.021,3.286,143.715,132.677,0.0,0.0,0.0,4229297,79089,4308304,32.8697509765625,4211760,96626,,0,0,0,0,0,0,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand",emulated TCP network
2026-07-26T08:31:38.567248+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,RMVOLE_NET_BENCH,RM_VECTOR_GENERIC_SPLIT,split-input-vole,vector,FAST,tcp-loopback,bench,9,0,OK,PASS,14,16384,64,8,1,47.641000000000005,61.686,61.686,"max(P0,P1)_same_phase",81.22,64.845,81.22,3.301,3.028,3.301,142.906,132.162,0.0,0.0,0.0,4229297,79089,4308304,32.8697509765625,4211760,96626,,0,0,0,0,0,0,"tcp_two_process; p0_noisy_vole_receiver; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand; tcp_two_process; p1_noisy_vole_sender; real_libOTe_NoisyVole_split_input_length_2t; F=array<u64,M>; G=u64; vector_fixed_prime_setup; local_expand",emulated TCP network
